,ID,ID2,GEOGRAPHY,EST_T,EST_T_OWNER_OCCUPIED,EST_T_RENTER_OCCUPIED,PCT_EST_T_OWNER_OCCUPIED,PCT_EST_T_RENTER_OCCUPIED
212,1500000US130210117024,130210117024,"Block Group 4, Census Tract 117.02, Bibb County, Georgia",880,280,600,31.8181818182,68.1818181818
213,1500000US130210117025,130210117025,"Block Group 5, Census Tract 117.02, Bibb County, Georgia",815,467,348,57.3006134969,42.6993865031
214,1500000US130210117026,130210117026,"Block Group 6, Census Tract 117.02, Bibb County, Georgia",586,486,100,82.9351535836,17.0648464164
215,1500000US130210118001,130210118001,"Block Group 1, Census Tract 118, Bibb County, Georgia",1201,389,812,32.3896752706,67.6103247294
216,1500000US130210118002,130210118002,"Block Group 2, Census Tract 118, Bibb County, Georgia",751,525,226,69.9067909454,30.0932090546
217,1500000US130210118003,130210118003,"Block Group 3, Census Tract 118, Bibb County, Georgia",378,119,259,31.4814814815,68.5185185185
218,1500000US130210118004,130210118004,"Block Group 4, Census Tract 118, Bibb County, Georgia",1110,813,297,73.2432432432,26.7567567568
219,1500000US130210119001,130210119001,"Block Group 1, Census Tract 119, Bibb County, Georgia",426,43,383,10.0938967136,89.9061032864
220,1500000US130210119002,130210119002,"Block Group 2, Census Tract 119, Bibb County, Georgia",859,285,574,33.1781140861,66.8218859139
221,1500000US130210119003,130210119003,"Block Group 3, Census Tract 119, Bibb County, Georgia",547,185,362,33.8208409506,66.1791590494
222,1500000US130210120001,130210120001,"Block Group 1, Census Tract 120, Bibb County, Georgia",964,617,347,64.0041493776,35.9958506224
223,1500000US130210120002,130210120002,"Block Group 2, Census Tract 120, Bibb County, Georgia",689,606,83,87.9535558781,12.0464441219
224,1500000US130210120003,130210120003,"Block Group 3, Census Tract 120, Bibb County, Georgia",1367,1151,216,84.1989758595,15.8010241405
225,1500000US130210120004,130210120004,"Block Group 4, Census Tract 120, Bibb County, Georgia",1366,1035,331,75.7686676428,24.2313323572
226,1500000US130210121011,130210121011,"Block Group 1, Census Tract 121.01, Bibb County, Georgia",1703,1112,591,65.2965355255,34.7034644745
227,1500000US130210121021,130210121021,"Block Group 1, Census Tract 121.02, Bibb County, Georgia",1720,933,787,54.2441860465,45.7558139535
228,1500000US130210121022,130210121022,"Block Group 2, Census Tract 121.02, Bibb County, Georgia",1950,1373,577,70.4102564103,29.5897435897
229,1500000US130210121023,130210121023,"Block Group 3, Census Tract 121.02, Bibb County, Georgia",1333,766,567,57.4643660915,42.5356339085
230,1500000US130210122001,130210122001,"Block Group 1, Census Tract 122, Bibb County, Georgia",970,158,812,16.2886597938,83.7113402062
231,1500000US130210122002,130210122002,"Block Group 2, Census Tract 122, Bibb County, Georgia",1410,868,542,61.5602836879,38.4397163121
232,1500000US130210123001,130210123001,"Block Group 1, Census Tract 123, Bibb County, Georgia",895,248,647,27.7094972067,72.2905027933
233,1500000US130210123002,130210123002,"Block Group 2, Census Tract 123, Bibb County, Georgia",377,92,285,24.4031830239,75.5968169761
234,1500000US130210123003,130210123003,"Block Group 3, Census Tract 123, Bibb County, Georgia",1265,601,664,47.5098814229,52.4901185771
235,1500000US130210124001,130210124001,"Block Group 1, Census Tract 124, Bibb County, Georgia",1593,386,1207,24.2310106717,75.7689893283
236,1500000US130210124002,130210124002,"Block Group 2, Census Tract 124, Bibb County, Georgia",1135,589,546,51.8942731278,48.1057268722
237,1500000US130210124003,130210124003,"Block Group 3, Census Tract 124, Bibb County, Georgia",897,367,530,40.9141583055,59.0858416945
238,1500000US130210124004,130210124004,"Block Group 4, Census Tract 124, Bibb County, Georgia",579,536,43,92.573402418,7.42659758204
239,1500000US130210125001,130210125001,"Block Group 1, Census Tract 125, Bibb County, Georgia",776,311,465,40.0773195876,59.9226804124
240,1500000US130210125002,130210125002,"Block Group 2, Census Tract 125, Bibb County, Georgia",1045,393,652,37.6076555024,62.3923444976
241,1500000US130210125003,130210125003,"Block Group 3, Census Tract 125, Bibb County, Georgia",1185,339,846,28.6075949367,71.3924050633
242,1500000US130210126001,130210126001,"Block Group 1, Census Tract 126, Bibb County, Georgia",1637,813,824,49.664019548,50.335980452
243,1500000US130210126002,130210126002,"Block Group 2, Census Tract 126, Bibb County, Georgia",646,505,141,78.173374613,21.826625387
244,1500000US130210126003,130210126003,"Block Group 3, Census Tract 126, Bibb County, Georgia",1312,536,776,40.8536585366,59.1463414634
245,1500000US130210126004,130210126004,"Block Group 4, Census Tract 126, Bibb County, Georgia",1275,690,585,54.1176470588,45.8823529412
246,1500000US130210127001,130210127001,"Block Group 1, Census Tract 127, Bibb County, Georgia",956,140,816,14.6443514644,85.3556485356
247,1500000US130210127002,130210127002,"Block Group 2, Census Tract 127, Bibb County, Georgia",778,232,546,29.8200514139,70.1799485861
248,1500000US130210127003,130210127003,"Block Group 3, Census Tract 127, Bibb County, Georgia",423,310,113,73.2860520095,26.7139479905
249,1500000US130210128001,130210128001,"Block Group 1, Census Tract 128, Bibb County, Georgia",2049,627,1422,30.6002928258,69.3997071742
250,1500000US130210128002,130210128002,"Block Group 2, Census Tract 128, Bibb County, Georgia",1137,283,854,24.8900615655,75.1099384345
251,1500000US130210128003,130210128003,"Block Group 3, Census Tract 128, Bibb County, Georgia",396,122,274,30.8080808081,69.1919191919
252,1500000US130210129001,130210129001,"Block Group 1, Census Tract 129, Bibb County, Georgia",932,153,779,16.4163090129,83.5836909871
253,1500000US130210129002,130210129002,"Block Group 2, Census Tract 129, Bibb County, Georgia",767,307,460,40.0260756193,59.9739243807
254,1500000US130210131011,130210131011,"Block Group 1, Census Tract 131.01, Bibb County, Georgia",2693,1270,1423,47.1593018938,52.8406981062
255,1500000US130210131012,130210131012,"Block Group 2, Census Tract 131.01, Bibb County, Georgia",1581,571,1010,36.1163820367,63.8836179633
256,1500000US130210131013,130210131013,"Block Group 3, Census Tract 131.01, Bibb County, Georgia",1482,275,1207,18.5560053981,81.4439946019
257,1500000US130210131021,130210131021,"Block Group 1, Census Tract 131.02, Bibb County, Georgia",466,348,118,74.678111588,25.321888412
258,1500000US130210131022,130210131022,"Block Group 2, Census Tract 131.02, Bibb County, Georgia",2087,1208,879,57.8821274557,42.1178725443
259,1500000US130210131023,130210131023,"Block Group 3, Census Tract 131.02, Bibb County, Georgia",1072,447,625,41.697761194,58.302238806
260,1500000US130210131024,130210131024,"Block Group 4, Census Tract 131.02, Bibb County, Georgia",653,355,298,54.3644716692,45.6355283308
261,1500000US130210132011,130210132011,"Block Group 1, Census Tract 132.01, Bibb County, Georgia",764,174,590,22.7748691099,77.2251308901
262,1500000US130210132012,130210132012,"Block Group 2, Census Tract 132.01, Bibb County, Georgia",3342,1241,2101,37.1334530221,62.8665469779
263,1500000US130210132013,130210132013,"Block Group 3, Census Tract 132.01, Bibb County, Georgia",1175,192,983,16.3404255319,83.6595744681
264,1500000US130210132014,130210132014,"Block Group 4, Census Tract 132.01, Bibb County, Georgia",759,350,409,46.1133069829,53.8866930171
265,1500000US130210132021,130210132021,"Block Group 1, Census Tract 132.02, Bibb County, Georgia",1035,287,748,27.729468599,72.270531401
266,1500000US130210132022,130210132022,"Block Group 2, Census Tract 132.02, Bibb County, Georgia",854,140,714,16.393442623,83.606557377
267,1500000US130210132023,130210132023,"Block Group 3, Census Tract 132.02, Bibb County, Georgia",1025,447,578,43.6097560976,56.3902439024
268,1500000US130210133021,130210133021,"Block Group 1, Census Tract 133.02, Bibb County, Georgia",438,154,284,35.1598173516,64.8401826484
269,1500000US130210133022,130210133022,"Block Group 2, Census Tract 133.02, Bibb County, Georgia",826,658,168,79.6610169492,20.3389830508
270,1500000US130210133023,130210133023,"Block Group 3, Census Tract 133.02, Bibb County, Georgia",761,464,297,60.9724047306,39.0275952694
271,1500000US130210133024,130210133024,"Block Group 4, Census Tract 133.02, Bibb County, Georgia",1720,1476,244,85.8139534884,14.1860465116
272,1500000US130210134071,130210134071,"Block Group 1, Census Tract 134.07, Bibb County, Georgia",2057,1385,672,67.3310646573,32.6689353427
273,1500000US130210134072,130210134072,"Block Group 2, Census Tract 134.07, Bibb County, Georgia",1578,282,1296,17.8707224335,82.1292775665
274,1500000US130210134073,130210134073,"Block Group 3, Census Tract 134.07, Bibb County, Georgia",1038,642,396,61.8497109827,38.1502890173
275,1500000US130210134081,130210134081,"Block Group 1, Census Tract 134.08, Bibb County, Georgia",3394,2966,428,87.3895109016,12.6104890984
276,1500000US130210134082,130210134082,"Block Group 2, Census Tract 134.08, Bibb County, Georgia",1141,1041,100,91.2357581069,8.76424189308
277,1500000US130210134091,130210134091,"Block Group 1, Census Tract 134.09, Bibb County, Georgia",2201,1427,774,64.8341662881,35.1658337119
278,1500000US130210134092,130210134092,"Block Group 2, Census Tract 134.09, Bibb County, Georgia",1618,729,889,45.0556242274,54.9443757726
279,1500000US130210134101,130210134101,"Block Group 1, Census Tract 134.10, Bibb County, Georgia",1733,1582,151,91.2867859204,8.71321407963
280,1500000US130210134102,130210134102,"Block Group 2, Census Tract 134.10, Bibb County, Georgia",1976,1619,357,81.9331983806,18.0668016194
281,1500000US130210134103,130210134103,"Block Group 3, Census Tract 134.10, Bibb County, Georgia",1442,1151,291,79.8196948682,20.1803051318
282,1500000US130210134111,130210134111,"Block Group 1, Census Tract 134.11, Bibb County, Georgia",1333,208,1125,15.6039009752,84.3960990248
283,1500000US130210134112,130210134112,"Block Group 2, Census Tract 134.11, Bibb County, Georgia",2435,1207,1228,49.568788501,50.431211499
284,1500000US130210135021,130210135021,"Block Group 1, Census Tract 135.02, Bibb County, Georgia",462,349,113,75.5411255411,24.4588744589
285,1500000US130210135022,130210135022,"Block Group 2, Census Tract 135.02, Bibb County, Georgia",1285,741,544,57.6653696498,42.3346303502
286,1500000US130210135031,130210135031,"Block Group 1, Census Tract 135.03, Bibb County, Georgia",2754,1539,1215,55.8823529412,44.1176470588
287,1500000US130210135041,130210135041,"Block Group 1, Census Tract 135.04, Bibb County, Georgia",2350,1949,401,82.9361702128,17.0638297872
288,1500000US130210135042,130210135042,"Block Group 2, Census Tract 135.04, Bibb County, Georgia",2275,2145,130,94.2857142857,5.71428571429
289,1500000US130210135043,130210135043,"Block Group 3, Census Tract 135.04, Bibb County, Georgia",1537,1477,60,96.0962914769,3.9037085231
290,1500000US130210135044,130210135044,"Block Group 4, Census Tract 135.04, Bibb County, Georgia",2258,1983,275,87.8210806023,12.1789193977
291,1500000US130210136031,130210136031,"Block Group 1, Census Tract 136.03, Bibb County, Georgia",2521,2250,271,89.250297501,10.749702499
292,1500000US130210136032,130210136032,"Block Group 2, Census Tract 136.03, Bibb County, Georgia",1159,578,581,49.8705780846,50.1294219154
293,1500000US130210136041,130210136041,"Block Group 1, Census Tract 136.04, Bibb County, Georgia",1686,1318,368,78.1731909846,21.8268090154
294,1500000US130210136042,130210136042,"Block Group 2, Census Tract 136.04, Bibb County, Georgia",1782,1413,369,79.2929292929,20.7070707071
295,1500000US130210136043,130210136043,"Block Group 3, Census Tract 136.04, Bibb County, Georgia",1823,1694,129,92.923752057,7.07624794295
296,1500000US130210136051,130210136051,"Block Group 1, Census Tract 136.05, Bibb County, Georgia",1683,660,1023,39.2156862745,60.7843137255
297,1500000US130210136052,130210136052,"Block Group 2, Census Tract 136.05, Bibb County, Georgia",1459,1025,434,70.253598355,29.746401645
298,1500000US130210136053,130210136053,"Block Group 3, Census Tract 136.05, Bibb County, Georgia",1580,1163,417,73.6075949367,26.3924050633
299,1500000US130210136061,130210136061,"Block Group 1, Census Tract 136.06, Bibb County, Georgia",753,753,0,100.0,0.0
300,1500000US130210136062,130210136062,"Block Group 2, Census Tract 136.06, Bibb County, Georgia",1180,1049,131,88.8983050847,11.1016949153
301,1500000US130210136063,130210136063,"Block Group 3, Census Tract 136.06, Bibb County, Georgia",1207,1047,160,86.743993372,13.256006628
302,1500000US130210136064,130210136064,"Block Group 4, Census Tract 136.06, Bibb County, Georgia",2969,2265,704,76.2883125632,23.7116874368
303,1500000US130210137001,130210137001,"Block Group 1, Census Tract 137, Bibb County, Georgia",612,165,447,26.9607843137,73.0392156863
304,1500000US130210137002,130210137002,"Block Group 2, Census Tract 137, Bibb County, Georgia",769,313,456,40.7022106632,59.2977893368
305,1500000US130210137003,130210137003,"Block Group 3, Census Tract 137, Bibb County, Georgia",395,125,270,31.6455696203,68.3544303797
306,1500000US130210138001,130210138001,"Block Group 1, Census Tract 138, Bibb County, Georgia",778,207,571,26.6066838046,73.3933161954
307,1500000US130210138002,130210138002,"Block Group 2, Census Tract 138, Bibb County, Georgia",1361,153,1208,11.2417340191,88.7582659809
308,1500000US130210139001,130210139001,"Block Group 1, Census Tract 139, Bibb County, Georgia",823,516,307,62.6974483597,37.3025516403
309,1500000US130210139002,130210139002,"Block Group 2, Census Tract 139, Bibb County, Georgia",1047,458,589,43.7440305635,56.2559694365
310,1500000US130237901001,130237901001,"Block Group 1, Census Tract 7901, Bleckley County, Georgia",2093,1683,410,80.4108934544,19.5891065456
311,1500000US130237901002,130237901002,"Block Group 2, Census Tract 7901, Bleckley County, Georgia",2528,2035,493,80.4984177215,19.5015822785
312,1500000US130237902001,130237902001,"Block Group 1, Census Tract 7902, Bleckley County, Georgia",1784,786,998,44.0582959641,55.9417040359
313,1500000US130237902002,130237902002,"Block Group 2, Census Tract 7902, Bleckley County, Georgia",535,415,120,77.5700934579,22.4299065421
314,1500000US130237903001,130237903001,"Block Group 1, Census Tract 7903, Bleckley County, Georgia",1880,1399,481,74.414893617,25.585106383
315,1500000US130237903002,130237903002,"Block Group 2, Census Tract 7903, Bleckley County, Georgia",744,544,200,73.1182795699,26.8817204301
316,1500000US130237903003,130237903003,"Block Group 3, Census Tract 7903, Bleckley County, Georgia",998,931,67,93.2865731463,6.71342685371
317,1500000US130237903004,130237903004,"Block Group 4, Census Tract 7903, Bleckley County, Georgia",586,416,170,70.9897610922,29.0102389078
318,1500000US130259601001,130259601001,"Block Group 1, Census Tract 9601, Brantley County, Georgia",3188,3035,153,95.2007528231,4.79924717691
319,1500000US130259601002,130259601002,"Block Group 2, Census Tract 9601, Brantley County, Georgia",2626,2019,607,76.8849961919,23.1150038081
320,1500000US130259601003,130259601003,"Block Group 3, Census Tract 9601, Brantley County, Georgia",1428,1410,18,98.7394957983,1.26050420168
321,1500000US130259602001,130259602001,"Block Group 1, Census Tract 9602, Brantley County, Georgia",2301,2006,295,87.1794871795,12.8205128205
322,1500000US130259602002,130259602002,"Block Group 2, Census Tract 9602, Brantley County, Georgia",1676,1344,332,80.1909307876,19.8090692124
323,1500000US130259602003,130259602003,"Block Group 3, Census Tract 9602, Brantley County, Georgia",1941,1657,284,85.3683668212,14.6316331788
324,1500000US130259603001,130259603001,"Block Group 1, Census Tract 9603, Brantley County, Georgia",976,530,446,54.3032786885,45.6967213115
