,ID,ID2,GEOGRAPHY,EST_T,EST_T_NOT_HISPANIC_OR_LATINO,EST_T_HISPANIC_OR_LATINO,PCT_Latino
234,1500000US130210123003,130210123003,"Block Group 3, Census Tract 123, Bibb County, Georgia",1265,1260,5,0.395256916996
235,1500000US130210124001,130210124001,"Block Group 1, Census Tract 124, Bibb County, Georgia",1685,1685,0,0.0
236,1500000US130210124002,130210124002,"Block Group 2, Census Tract 124, Bibb County, Georgia",1135,1135,0,0.0
237,1500000US130210124003,130210124003,"Block Group 3, Census Tract 124, Bibb County, Georgia",897,897,0,0.0
238,1500000US130210124004,130210124004,"Block Group 4, Census Tract 124, Bibb County, Georgia",579,579,0,0.0
239,1500000US130210125001,130210125001,"Block Group 1, Census Tract 125, Bibb County, Georgia",776,748,28,3.60824742268
240,1500000US130210125002,130210125002,"Block Group 2, Census Tract 125, Bibb County, Georgia",1045,1045,0,0.0
241,1500000US130210125003,130210125003,"Block Group 3, Census Tract 125, Bibb County, Georgia",1395,1358,37,2.6523297491
242,1500000US130210126001,130210126001,"Block Group 1, Census Tract 126, Bibb County, Georgia",1637,1637,0,0.0
243,1500000US130210126002,130210126002,"Block Group 2, Census Tract 126, Bibb County, Georgia",646,624,22,3.40557275542
244,1500000US130210126003,130210126003,"Block Group 3, Census Tract 126, Bibb County, Georgia",1312,1207,105,8.00304878049
245,1500000US130210126004,130210126004,"Block Group 4, Census Tract 126, Bibb County, Georgia",1275,1275,0,0.0
246,1500000US130210127001,130210127001,"Block Group 1, Census Tract 127, Bibb County, Georgia",956,943,13,1.35983263598
247,1500000US130210127002,130210127002,"Block Group 2, Census Tract 127, Bibb County, Georgia",778,778,0,0.0
248,1500000US130210127003,130210127003,"Block Group 3, Census Tract 127, Bibb County, Georgia",423,416,7,1.6548463357
249,1500000US130210128001,130210128001,"Block Group 1, Census Tract 128, Bibb County, Georgia",2049,2038,11,0.536847242557
250,1500000US130210128002,130210128002,"Block Group 2, Census Tract 128, Bibb County, Georgia",1137,1137,0,0.0
251,1500000US130210128003,130210128003,"Block Group 3, Census Tract 128, Bibb County, Georgia",396,341,55,13.8888888889
252,1500000US130210129001,130210129001,"Block Group 1, Census Tract 129, Bibb County, Georgia",949,947,2,0.210748155954
253,1500000US130210129002,130210129002,"Block Group 2, Census Tract 129, Bibb County, Georgia",881,876,5,0.567536889898
254,1500000US130210131011,130210131011,"Block Group 1, Census Tract 131.01, Bibb County, Georgia",2693,2406,287,10.6572595618
255,1500000US130210131012,130210131012,"Block Group 2, Census Tract 131.01, Bibb County, Georgia",1581,1472,109,6.89437065149
256,1500000US130210131013,130210131013,"Block Group 3, Census Tract 131.01, Bibb County, Georgia",1482,1482,0,0.0
257,1500000US130210131021,130210131021,"Block Group 1, Census Tract 131.02, Bibb County, Georgia",528,528,0,0.0
258,1500000US130210131022,130210131022,"Block Group 2, Census Tract 131.02, Bibb County, Georgia",2087,2087,0,0.0
259,1500000US130210131023,130210131023,"Block Group 3, Census Tract 131.02, Bibb County, Georgia",1072,1072,0,0.0
260,1500000US130210131024,130210131024,"Block Group 4, Census Tract 131.02, Bibb County, Georgia",653,653,0,0.0
261,1500000US130210132011,130210132011,"Block Group 1, Census Tract 132.01, Bibb County, Georgia",764,626,138,18.0628272251
262,1500000US130210132012,130210132012,"Block Group 2, Census Tract 132.01, Bibb County, Georgia",3342,3241,101,3.02214242968
263,1500000US130210132013,130210132013,"Block Group 3, Census Tract 132.01, Bibb County, Georgia",1175,1175,0,0.0
264,1500000US130210132014,130210132014,"Block Group 4, Census Tract 132.01, Bibb County, Georgia",765,765,0,0.0
265,1500000US130210132021,130210132021,"Block Group 1, Census Tract 132.02, Bibb County, Georgia",1035,946,89,8.59903381643
266,1500000US130210132022,130210132022,"Block Group 2, Census Tract 132.02, Bibb County, Georgia",854,854,0,0.0
267,1500000US130210132023,130210132023,"Block Group 3, Census Tract 132.02, Bibb County, Georgia",1025,782,243,23.7073170732
268,1500000US130210133021,130210133021,"Block Group 1, Census Tract 133.02, Bibb County, Georgia",519,519,0,0.0
269,1500000US130210133022,130210133022,"Block Group 2, Census Tract 133.02, Bibb County, Georgia",826,826,0,0.0
270,1500000US130210133023,130210133023,"Block Group 3, Census Tract 133.02, Bibb County, Georgia",883,882,1,0.113250283126
271,1500000US130210133024,130210133024,"Block Group 4, Census Tract 133.02, Bibb County, Georgia",1725,1725,0,0.0
272,1500000US130210134071,130210134071,"Block Group 1, Census Tract 134.07, Bibb County, Georgia",2057,2039,18,0.875060768109
273,1500000US130210134072,130210134072,"Block Group 2, Census Tract 134.07, Bibb County, Georgia",1618,1471,147,9.08529048208
274,1500000US130210134073,130210134073,"Block Group 3, Census Tract 134.07, Bibb County, Georgia",1038,1020,18,1.73410404624
275,1500000US130210134081,130210134081,"Block Group 1, Census Tract 134.08, Bibb County, Georgia",3394,3360,34,1.00176782557
276,1500000US130210134082,130210134082,"Block Group 2, Census Tract 134.08, Bibb County, Georgia",1141,1130,11,0.964066608238
277,1500000US130210134091,130210134091,"Block Group 1, Census Tract 134.09, Bibb County, Georgia",2316,2177,139,6.00172711572
278,1500000US130210134092,130210134092,"Block Group 2, Census Tract 134.09, Bibb County, Georgia",1661,1462,199,11.9807344973
279,1500000US130210134101,130210134101,"Block Group 1, Census Tract 134.10, Bibb County, Georgia",1733,1733,0,0.0
280,1500000US130210134102,130210134102,"Block Group 2, Census Tract 134.10, Bibb County, Georgia",2030,2029,1,0.0492610837438
281,1500000US130210134103,130210134103,"Block Group 3, Census Tract 134.10, Bibb County, Georgia",1442,1442,0,0.0
282,1500000US130210134111,130210134111,"Block Group 1, Census Tract 134.11, Bibb County, Georgia",1333,1242,91,6.82670667667
283,1500000US130210134112,130210134112,"Block Group 2, Census Tract 134.11, Bibb County, Georgia",2435,2359,76,3.12114989733
284,1500000US130210135021,130210135021,"Block Group 1, Census Tract 135.02, Bibb County, Georgia",470,459,11,2.34042553191
285,1500000US130210135022,130210135022,"Block Group 2, Census Tract 135.02, Bibb County, Georgia",1285,1113,172,13.3852140078
286,1500000US130210135031,130210135031,"Block Group 1, Census Tract 135.03, Bibb County, Georgia",2754,1997,757,27.4872912128
287,1500000US130210135041,130210135041,"Block Group 1, Census Tract 135.04, Bibb County, Georgia",2423,2423,0,0.0
288,1500000US130210135042,130210135042,"Block Group 2, Census Tract 135.04, Bibb County, Georgia",2275,2242,33,1.45054945055
289,1500000US130210135043,130210135043,"Block Group 3, Census Tract 135.04, Bibb County, Georgia",1537,1537,0,0.0
290,1500000US130210135044,130210135044,"Block Group 4, Census Tract 135.04, Bibb County, Georgia",2258,2213,45,1.99291408326
291,1500000US130210136031,130210136031,"Block Group 1, Census Tract 136.03, Bibb County, Georgia",3329,3211,118,3.54460799039
292,1500000US130210136032,130210136032,"Block Group 2, Census Tract 136.03, Bibb County, Georgia",1654,1419,235,14.207980653
293,1500000US130210136041,130210136041,"Block Group 1, Census Tract 136.04, Bibb County, Georgia",1686,1686,0,0.0
294,1500000US130210136042,130210136042,"Block Group 2, Census Tract 136.04, Bibb County, Georgia",1782,1732,50,2.80583613917
295,1500000US130210136043,130210136043,"Block Group 3, Census Tract 136.04, Bibb County, Georgia",1833,1725,108,5.89198036007
296,1500000US130210136051,130210136051,"Block Group 1, Census Tract 136.05, Bibb County, Georgia",1683,1683,0,0.0
297,1500000US130210136052,130210136052,"Block Group 2, Census Tract 136.05, Bibb County, Georgia",1459,1418,41,2.8101439342
298,1500000US130210136053,130210136053,"Block Group 3, Census Tract 136.05, Bibb County, Georgia",1585,1438,147,9.27444794953
299,1500000US130210136061,130210136061,"Block Group 1, Census Tract 136.06, Bibb County, Georgia",753,753,0,0.0
300,1500000US130210136062,130210136062,"Block Group 2, Census Tract 136.06, Bibb County, Georgia",1180,1180,0,0.0
301,1500000US130210136063,130210136063,"Block Group 3, Census Tract 136.06, Bibb County, Georgia",1207,1207,0,0.0
302,1500000US130210136064,130210136064,"Block Group 4, Census Tract 136.06, Bibb County, Georgia",2969,2969,0,0.0
303,1500000US130210137001,130210137001,"Block Group 1, Census Tract 137, Bibb County, Georgia",1719,1696,23,1.33798720186
304,1500000US130210137002,130210137002,"Block Group 2, Census Tract 137, Bibb County, Georgia",779,779,0,0.0
305,1500000US130210137003,130210137003,"Block Group 3, Census Tract 137, Bibb County, Georgia",395,380,15,3.79746835443
306,1500000US130210138001,130210138001,"Block Group 1, Census Tract 138, Bibb County, Georgia",778,764,14,1.79948586118
307,1500000US130210138002,130210138002,"Block Group 2, Census Tract 138, Bibb County, Georgia",1457,1407,50,3.43170899108
308,1500000US130210139001,130210139001,"Block Group 1, Census Tract 139, Bibb County, Georgia",984,874,110,11.1788617886
309,1500000US130210139002,130210139002,"Block Group 2, Census Tract 139, Bibb County, Georgia",1047,988,59,5.63514804202
310,1500000US130237901001,130237901001,"Block Group 1, Census Tract 7901, Bleckley County, Georgia",2159,2143,16,0.741083835109
311,1500000US130237901002,130237901002,"Block Group 2, Census Tract 7901, Bleckley County, Georgia",2528,2509,19,0.751582278481
312,1500000US130237902001,130237902001,"Block Group 1, Census Tract 7902, Bleckley County, Georgia",1863,1594,269,14.4390767579
313,1500000US130237902002,130237902002,"Block Group 2, Census Tract 7902, Bleckley County, Georgia",675,661,14,2.07407407407
314,1500000US130237903001,130237903001,"Block Group 1, Census Tract 7903, Bleckley County, Georgia",1880,1865,15,0.797872340426
315,1500000US130237903002,130237903002,"Block Group 2, Census Tract 7903, Bleckley County, Georgia",744,744,0,0.0
316,1500000US130237903003,130237903003,"Block Group 3, Census Tract 7903, Bleckley County, Georgia",1539,1539,0,0.0
317,1500000US130237903004,130237903004,"Block Group 4, Census Tract 7903, Bleckley County, Georgia",1358,1352,6,0.441826215022
318,1500000US130259601001,130259601001,"Block Group 1, Census Tract 9601, Brantley County, Georgia",3188,3166,22,0.69008782936
319,1500000US130259601002,130259601002,"Block Group 2, Census Tract 9601, Brantley County, Georgia",2626,2626,0,0.0
320,1500000US130259601003,130259601003,"Block Group 3, Census Tract 9601, Brantley County, Georgia",1428,1415,13,0.910364145658
321,1500000US130259602001,130259602001,"Block Group 1, Census Tract 9602, Brantley County, Georgia",2301,2025,276,11.9947848761
322,1500000US130259602002,130259602002,"Block Group 2, Census Tract 9602, Brantley County, Georgia",1749,1745,4,0.228702115495
323,1500000US130259602003,130259602003,"Block Group 3, Census Tract 9602, Brantley County, Georgia",1941,1912,29,1.49407521896
324,1500000US130259603001,130259603001,"Block Group 1, Census Tract 9603, Brantley County, Georgia",976,964,12,1.22950819672
325,1500000US130259603002,130259603002,"Block Group 2, Census Tract 9603, Brantley County, Georgia",2202,2192,10,0.454132606721
326,1500000US130259603003,130259603003,"Block Group 3, Census Tract 9603, Brantley County, Georgia",2041,2017,24,1.17589416952
327,1500000US130279602001,130279602001,"Block Group 1, Census Tract 9602, Brooks County, Georgia",872,653,219,25.1146788991
328,1500000US130279602002,130279602002,"Block Group 2, Census Tract 9602, Brooks County, Georgia",707,707,0,0.0
329,1500000US130279603001,130279603001,"Block Group 1, Census Tract 9603, Brooks County, Georgia",1330,1249,81,6.09022556391
330,1500000US130279603002,130279603002,"Block Group 2, Census Tract 9603, Brooks County, Georgia",894,894,0,0.0
331,1500000US130279603003,130279603003,"Block Group 3, Census Tract 9603, Brooks County, Georgia",2028,2016,12,0.591715976331
332,1500000US130279603004,130279603004,"Block Group 4, Census Tract 9603, Brooks County, Georgia",1338,1018,320,23.9162929746
333,1500000US130279604001,130279604001,"Block Group 1, Census Tract 9604, Brooks County, Georgia",780,747,33,4.23076923077
334,1500000US130279604002,130279604002,"Block Group 2, Census Tract 9604, Brooks County, Georgia",1649,1618,31,1.87992722862
335,1500000US130279604003,130279604003,"Block Group 3, Census Tract 9604, Brooks County, Georgia",951,882,69,7.25552050473
336,1500000US130279605001,130279605001,"Block Group 1, Census Tract 9605, Brooks County, Georgia",859,815,44,5.12223515716
337,1500000US130279605002,130279605002,"Block Group 2, Census Tract 9605, Brooks County, Georgia",700,700,0,0.0
338,1500000US130279605003,130279605003,"Block Group 3, Census Tract 9605, Brooks County, Georgia",1209,1203,6,0.496277915633
339,1500000US130279606001,130279606001,"Block Group 1, Census Tract 9606, Brooks County, Georgia",1122,1074,48,4.27807486631
340,1500000US130279606002,130279606002,"Block Group 2, Census Tract 9606, Brooks County, Georgia",636,636,0,0.0
341,1500000US130279606003,130279606003,"Block Group 3, Census Tract 9606, Brooks County, Georgia",562,562,0,0.0
342,1500000US130299201011,130299201011,"Block Group 1, Census Tract 9201.01, Bryan County, Georgia",2259,2177,82,3.62992474546
343,1500000US130299201012,130299201012,"Block Group 2, Census Tract 9201.01, Bryan County, Georgia",2826,2799,27,0.955414012739
344,1500000US130299201021,130299201021,"Block Group 1, Census Tract 9201.02, Bryan County, Georgia",2594,2538,56,2.15882806476
345,1500000US130299201022,130299201022,"Block Group 2, Census Tract 9201.02, Bryan County, Georgia",1673,1628,45,2.68977884041
346,1500000US130299201023,130299201023,"Block Group 3, Census Tract 9201.02, Bryan County, Georgia",1480,1373,107,7.22972972973
347,1500000US130299203011,130299203011,"Block Group 1, Census Tract 9203.01, Bryan County, Georgia",2041,1863,178,8.72121509064
348,1500000US130299203031,130299203031,"Block Group 1, Census Tract 9203.03, Bryan County, Georgia",2972,2722,250,8.41184387618
349,1500000US130299203032,130299203032,"Block Group 2, Census Tract 9203.03, Bryan County, Georgia",3074,2802,272,8.84840598569
350,1500000US130299203051,130299203051,"Block Group 1, Census Tract 9203.05, Bryan County, Georgia",2298,1901,397,17.2758920801
351,1500000US130299203052,130299203052,"Block Group 2, Census Tract 9203.05, Bryan County, Georgia",2211,2127,84,3.79918588874
352,1500000US130299203061,130299203061,"Block Group 1, Census Tract 9203.06, Bryan County, Georgia",2508,2364,144,5.74162679426
353,1500000US130299203062,130299203062,"Block Group 2, Census Tract 9203.06, Bryan County, Georgia",5431,5035,396,7.29147486651
354,1500000US130299203063,130299203063,"Block Group 3, Census Tract 9203.06, Bryan County, Georgia",1784,1784,0,0.0
355,1500000US130299800001,130299800001,"Block Group 1, Census Tract 9800, Bryan County, Georgia",0,0,0,
356,1500000US130311101001,130311101001,"Block Group 1, Census Tract 1101, Bulloch County, Georgia",1084,1084,0,0.0
357,1500000US130311101002,130311101002,"Block Group 2, Census Tract 1101, Bulloch County, Georgia",1376,1359,17,1.23546511628
358,1500000US130311101003,130311101003,"Block Group 3, Census Tract 1101, Bulloch County, Georgia",1316,1314,2,0.151975683891
359,1500000US130311102001,130311102001,"Block Group 1, Census Tract 1102, Bulloch County, Georgia",1777,1719,58,3.26392796849
360,1500000US130311102002,130311102002,"Block Group 2, Census Tract 1102, Bulloch County, Georgia",1798,1713,85,4.72747497219
361,1500000US130311102003,130311102003,"Block Group 3, Census Tract 1102, Bulloch County, Georgia",969,860,109,11.2487100103
362,1500000US130311102004,130311102004,"Block Group 4, Census Tract 1102, Bulloch County, Georgia",613,613,0,0.0
363,1500000US130311102005,130311102005,"Block Group 5, Census Tract 1102, Bulloch County, Georgia",679,679,0,0.0
364,1500000US130311102006,130311102006,"Block Group 6, Census Tract 1102, Bulloch County, Georgia",1464,1408,56,3.82513661202
365,1500000US130311103001,130311103001,"Block Group 1, Census Tract 1103, Bulloch County, Georgia",2067,2067,0,0.0
366,1500000US130311103002,130311103002,"Block Group 2, Census Tract 1103, Bulloch County, Georgia",1591,1358,233,14.6448774356
367,1500000US130311103003,130311103003,"Block Group 3, Census Tract 1103, Bulloch County, Georgia",1982,1814,168,8.47628657921
368,1500000US130311103004,130311103004,"Block Group 4, Census Tract 1103, Bulloch County, Georgia",2744,2702,42,1.5306122449
369,1500000US130311104011,130311104011,"Block Group 1, Census Tract 1104.01, Bulloch County, Georgia",662,648,14,2.11480362538
370,1500000US130311104012,130311104012,"Block Group 2, Census Tract 1104.01, Bulloch County, Georgia",2107,2068,39,1.85097294732
