,ID,ID2,GEOGRAPHY,EST_T,EST_T_WHITE_ALONE,EST_T_BLACK_OR_AFRICAN_AMERICAN_ALONE,EST_T_AMERICAN_INDIAN_ALASKA_NATIVE_ALONE,EST_T_ASIAN_ALONE,EST_T_NATIVE_HAWAIIAN_OTHER_PACIFIC_ISLANDER_ALONE,EST_T_SOME_OTHER_RACE_ALONE,EST_T_TWO_RACES,PCT_EST_T_WHITE_ALONE,PCT_EST_T_BLACK_OR_AFRICAN_AMERICAN_ALONE,PCT_EST_T_AMERICAN_INDIAN_ALASKA_NATIVE_ALONE,PCT_EST_T_ASIAN_ALONE,PCT_EST_T_NATIVE_HAWAIIAN_OTHER_PACIFIC_ISLANDER_ALONE,PCT_EST_T_SOME_OTHER_RACE_ALONE,PCT_EST_T_TWO_RACES
0,1500000US130019501001,130019501001,"Block Group 1, Census Tract 9501, Appling County, Georgia",912,867,13,21,11,0,0,0,95.0657894737,1.42543859649,2.30263157895,1.20614035088,0.0,0.0,0.0
1,1500000US130019501002,130019501002,"Block Group 2, Census Tract 9501, Appling County, Georgia",2498,2444,54,0,0,0,0,0,97.8382706165,2.16172938351,0.0,0.0,0.0,0.0,0.0
2,1500000US130019502001,130019502001,"Block Group 1, Census Tract 9502, Appling County, Georgia",2036,1126,781,0,0,0,129,0,55.304518664,38.3595284872,0.0,0.0,0.0,6.33595284872,0.0
3,1500000US130019502002,130019502002,"Block Group 2, Census Tract 9502, Appling County, Georgia",1593,837,687,0,0,0,4,130,52.5423728814,43.1261770245,0.0,0.0,0.0,0.251098556183,8.16070307596
4,1500000US130019502003,130019502003,"Block Group 3, Census Tract 9502, Appling County, Georgia",1036,391,587,0,58,0,0,0,37.7413127413,56.6602316602,0.0,5.59845559846,0.0,0.0,0.0
5,1500000US130019503001,130019503001,"Block Group 1, Census Tract 9503, Appling County, Georgia",708,373,249,0,45,0,0,82,52.6836158192,35.1694915254,0.0,6.35593220339,0.0,0.0,11.581920904
6,1500000US130019503002,130019503002,"Block Group 2, Census Tract 9503, Appling County, Georgia",1585,1359,121,0,0,0,0,210,85.7413249211,7.63406940063,0.0,0.0,0.0,0.0,13.2492113565
7,1500000US130019503003,130019503003,"Block Group 3, Census Tract 9503, Appling County, Georgia",1085,858,152,0,40,0,0,70,79.0783410138,14.0092165899,0.0,3.6866359447,0.0,0.0,6.45161290323
8,1500000US130019503004,130019503004,"Block Group 4, Census Tract 9503, Appling County, Georgia",1493,1022,237,0,0,0,234,0,68.4527796383,15.8740790355,0.0,0.0,0.0,15.6731413262,0.0
9,1500000US130019504001,130019504001,"Block Group 1, Census Tract 9504, Appling County, Georgia",755,307,448,0,0,0,0,0,40.6622516556,59.3377483444,0.0,0.0,0.0,0.0,0.0
10,1500000US130019504002,130019504002,"Block Group 2, Census Tract 9504, Appling County, Georgia",698,698,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1500000US130019505001,130019505001,"Block Group 1, Census Tract 9505, Appling County, Georgia",695,683,0,0,0,12,0,0,98.273381295,0.0,0.0,0.0,1.72661870504,0.0,0.0
12,1500000US130019505002,130019505002,"Block Group 2, Census Tract 9505, Appling County, Georgia",1678,1511,150,0,0,0,0,34,90.0476758045,8.93921334923,0.0,0.0,0.0,0.0,2.02622169249
13,1500000US130019505003,130019505003,"Block Group 3, Census Tract 9505, Appling County, Georgia",1645,1645,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1500000US130039601001,130039601001,"Block Group 1, Census Tract 9601, Atkinson County, Georgia",1031,850,71,0,0,0,93,34,82.444228904,6.88651794374,0.0,0.0,0.0,9.0203685742,3.29776915616
15,1500000US130039601002,130039601002,"Block Group 2, Census Tract 9601, Atkinson County, Georgia",1054,404,349,0,0,0,218,166,38.330170778,33.1119544592,0.0,0.0,0.0,20.6831119545,15.7495256167
16,1500000US130039602001,130039602001,"Block Group 1, Census Tract 9602, Atkinson County, Georgia",2046,1515,55,0,0,0,476,0,74.0469208211,2.68817204301,0.0,0.0,0.0,23.2649071359,0.0
17,1500000US130039602002,130039602002,"Block Group 2, Census Tract 9602, Atkinson County, Georgia",1072,471,418,10,0,0,157,32,43.9365671642,38.9925373134,0.932835820896,0.0,0.0,14.6455223881,2.98507462687
18,1500000US130039602003,130039602003,"Block Group 3, Census Tract 9602, Atkinson County, Georgia",1784,1094,489,0,0,0,150,102,61.3228699552,27.4103139013,0.0,0.0,0.0,8.40807174888,5.71748878924
19,1500000US130039603001,130039603001,"Block Group 1, Census Tract 9603, Atkinson County, Georgia",1307,1207,47,14,0,0,19,40,92.3488905891,3.59602142311,1.07115531752,0.0,0.0,1.45371078806,3.06044376435
20,1500000US130059701001,130059701001,"Block Group 1, Census Tract 9701, Bacon County, Georgia",1527,1312,65,0,0,0,150,0,85.9201047806,4.25671250819,0.0,0.0,0.0,9.8231827112,0.0
21,1500000US130059701002,130059701002,"Block Group 2, Census Tract 9701, Bacon County, Georgia",820,793,13,0,9,5,0,0,96.7073170732,1.58536585366,0.0,1.09756097561,0.609756097561,0.0,0.0
22,1500000US130059701003,130059701003,"Block Group 3, Census Tract 9701, Bacon County, Georgia",741,690,39,0,6,0,0,12,93.1174089069,5.26315789474,0.0,0.80971659919,0.0,0.0,1.61943319838
23,1500000US130059702011,130059702011,"Block Group 1, Census Tract 9702.01, Bacon County, Georgia",1562,1448,49,0,0,0,30,70,92.7016645327,3.13700384123,0.0,0.0,0.0,1.92061459667,4.4814340589
24,1500000US130059702012,130059702012,"Block Group 2, Census Tract 9702.01, Bacon County, Georgia",1161,846,9,0,0,0,306,0,72.8682170543,0.77519379845,0.0,0.0,0.0,26.3565891473,0.0
25,1500000US130059702013,130059702013,"Block Group 3, Census Tract 9702.01, Bacon County, Georgia",1287,326,884,0,26,0,0,102,25.3302253302,68.6868686869,0.0,2.0202020202,0.0,0.0,7.92540792541
26,1500000US130059702021,130059702021,"Block Group 1, Census Tract 9702.02, Bacon County, Georgia",2324,2087,237,0,0,0,0,0,89.8020654045,10.1979345955,0.0,0.0,0.0,0.0,0.0
27,1500000US130059702022,130059702022,"Block Group 2, Census Tract 9702.02, Bacon County, Georgia",1251,876,297,0,0,27,0,102,70.0239808153,23.7410071942,0.0,0.0,2.15827338129,0.0,8.15347721823
28,1500000US130059702023,130059702023,"Block Group 3, Census Tract 9702.02, Bacon County, Georgia",549,368,85,0,96,0,0,0,67.0309653916,15.4826958106,0.0,17.4863387978,0.0,0.0,0.0
29,1500000US130079601001,130079601001,"Block Group 1, Census Tract 9601, Baker County, Georgia",815,483,326,0,0,0,0,12,59.263803681,40.0,0.0,0.0,0.0,0.0,1.47239263804
30,1500000US130079601002,130079601002,"Block Group 2, Census Tract 9601, Baker County, Georgia",1394,425,923,0,19,0,27,0,30.487804878,66.212338594,0.0,1.36298421808,0.0,1.9368723099,0.0
31,1500000US130079602001,130079602001,"Block Group 1, Census Tract 9602, Baker County, Georgia",468,368,92,8,0,0,0,0,78.6324786325,19.6581196581,1.7094017094,0.0,0.0,0.0,0.0
32,1500000US130079602002,130079602002,"Block Group 2, Census Tract 9602, Baker County, Georgia",615,387,228,0,0,0,0,0,62.9268292683,37.0731707317,0.0,0.0,0.0,0.0,0.0
33,1500000US130099701001,130099701001,"Block Group 1, Census Tract 9701, Baldwin County, Georgia",1461,1274,166,0,0,0,0,42,87.2005475702,11.3620807666,0.0,0.0,0.0,0.0,2.87474332649
34,1500000US130099701002,130099701002,"Block Group 2, Census Tract 9701, Baldwin County, Georgia",1264,787,477,0,0,0,0,0,62.2626582278,37.7373417722,0.0,0.0,0.0,0.0,0.0
35,1500000US130099701003,130099701003,"Block Group 3, Census Tract 9701, Baldwin County, Georgia",2489,1248,1102,0,0,0,123,32,50.1406187224,44.2748091603,0.0,0.0,0.0,4.94174367216,1.28565689032
36,1500000US130099702001,130099702001,"Block Group 1, Census Tract 9702, Baldwin County, Georgia",1025,612,244,9,0,0,160,0,59.7073170732,23.8048780488,0.878048780488,0.0,0.0,15.6097560976,0.0
37,1500000US130099702002,130099702002,"Block Group 2, Census Tract 9702, Baldwin County, Georgia",2291,1958,224,0,97,0,0,24,85.4648625055,9.77738978612,0.0,4.23395896988,0.0,0.0,1.04757747708
38,1500000US130099702003,130099702003,"Block Group 3, Census Tract 9702, Baldwin County, Georgia",2092,747,1345,0,0,0,0,0,35.707456979,64.292543021,0.0,0.0,0.0,0.0,0.0
39,1500000US130099702004,130099702004,"Block Group 4, Census Tract 9702, Baldwin County, Georgia",313,0,274,0,0,39,0,0,0.0,87.5399361022,0.0,0.0,12.4600638978,0.0,0.0
40,1500000US130099702005,130099702005,"Block Group 5, Census Tract 9702, Baldwin County, Georgia",803,421,357,0,0,0,25,0,52.4283935243,44.4582814446,0.0,0.0,0.0,3.11332503113,0.0
41,1500000US130099703001,130099703001,"Block Group 1, Census Tract 9703, Baldwin County, Georgia",2826,1659,1056,27,40,0,32,24,58.7048832272,37.3673036093,0.955414012739,1.41542816702,0.0,1.13234253362,0.849256900212
42,1500000US130099703002,130099703002,"Block Group 2, Census Tract 9703, Baldwin County, Georgia",3535,1833,1317,52,187,0,93,106,51.8528995757,37.2560113154,1.47100424328,5.28995756719,0.0,2.63083451202,2.99858557284
43,1500000US130099704001,130099704001,"Block Group 1, Census Tract 9704, Baldwin County, Georgia",1106,601,451,0,54,0,0,0,54.3399638336,40.7775768535,0.0,4.88245931284,0.0,0.0,0.0
44,1500000US130099704002,130099704002,"Block Group 2, Census Tract 9704, Baldwin County, Georgia",1177,425,752,0,0,0,0,0,36.108751062,63.891248938,0.0,0.0,0.0,0.0,0.0
45,1500000US130099704003,130099704003,"Block Group 3, Census Tract 9704, Baldwin County, Georgia",1003,367,482,2,130,0,0,44,36.5902293121,48.0558325025,0.199401794616,12.96111665,0.0,0.0,4.38683948156
46,1500000US130099704004,130099704004,"Block Group 4, Census Tract 9704, Baldwin County, Georgia",241,74,167,0,0,0,0,0,30.7053941909,69.2946058091,0.0,0.0,0.0,0.0,0.0
47,1500000US130099704005,130099704005,"Block Group 5, Census Tract 9704, Baldwin County, Georgia",1399,1117,182,0,16,0,0,168,79.8427448177,13.0092923517,0.0,1.14367405289,0.0,0.0,12.0085775554
48,1500000US130099705001,130099705001,"Block Group 1, Census Tract 9705, Baldwin County, Georgia",3454,2384,801,0,157,0,19,186,69.0214244354,23.1905037638,0.0,4.54545454545,0.0,0.550086855819,5.38506079907
49,1500000US130099705002,130099705002,"Block Group 2, Census Tract 9705, Baldwin County, Georgia",544,222,322,0,0,0,0,0,40.8088235294,59.1911764706,0.0,0.0,0.0,0.0,0.0
50,1500000US130099705003,130099705003,"Block Group 3, Census Tract 9705, Baldwin County, Georgia",2393,1451,942,0,0,0,0,0,60.635185959,39.364814041,0.0,0.0,0.0,0.0,0.0
51,1500000US130099706001,130099706001,"Block Group 1, Census Tract 9706, Baldwin County, Georgia",1214,318,880,7,0,0,0,18,26.194398682,72.4876441516,0.576606260297,0.0,0.0,0.0,1.48270181219
52,1500000US130099706002,130099706002,"Block Group 2, Census Tract 9706, Baldwin County, Georgia",857,564,278,0,0,0,0,30,65.8109684947,32.43873979,0.0,0.0,0.0,0.0,3.50058343057
53,1500000US130099706003,130099706003,"Block Group 3, Census Tract 9706, Baldwin County, Georgia",694,255,372,0,0,0,0,134,36.7435158501,53.6023054755,0.0,0.0,0.0,0.0,19.3083573487
54,1500000US130099706004,130099706004,"Block Group 4, Census Tract 9706, Baldwin County, Georgia",886,145,741,0,0,0,0,0,16.3656884876,83.6343115124,0.0,0.0,0.0,0.0,0.0
55,1500000US130099707011,130099707011,"Block Group 1, Census Tract 9707.01, Baldwin County, Georgia",823,528,269,6,7,0,7,12,64.1555285541,32.6852976914,0.729040097205,0.850546780073,0.0,0.850546780073,1.45808019441
56,1500000US130099707012,130099707012,"Block Group 2, Census Tract 9707.01, Baldwin County, Georgia",440,91,349,0,0,0,0,0,20.6818181818,79.3181818182,0.0,0.0,0.0,0.0,0.0
57,1500000US130099707013,130099707013,"Block Group 3, Census Tract 9707.01, Baldwin County, Georgia",1722,343,1359,0,0,0,0,40,19.918699187,78.9198606272,0.0,0.0,0.0,0.0,2.32288037166
58,1500000US130099707021,130099707021,"Block Group 1, Census Tract 9707.02, Baldwin County, Georgia",1189,468,691,0,8,0,0,44,39.3608074012,58.1160639193,0.0,0.67283431455,0.0,0.0,3.70058873003
59,1500000US130099707022,130099707022,"Block Group 2, Census Tract 9707.02, Baldwin County, Georgia",1136,492,634,0,4,0,3,6,43.3098591549,55.8098591549,0.0,0.352112676056,0.0,0.264084507042,0.528169014085
60,1500000US130099708001,130099708001,"Block Group 1, Census Tract 9708, Baldwin County, Georgia",1792,1022,742,8,0,0,20,0,57.03125,41.40625,0.446428571429,0.0,0.0,1.11607142857,0.0
61,1500000US130099708002,130099708002,"Block Group 2, Census Tract 9708, Baldwin County, Georgia",3044,1421,1623,0,0,0,0,0,46.6819973719,53.3180026281,0.0,0.0,0.0,0.0,0.0
62,1500000US130099708003,130099708003,"Block Group 3, Census Tract 9708, Baldwin County, Georgia",1257,1160,85,5,0,0,0,14,92.2832140016,6.76213206046,0.397772474145,0.0,0.0,0.0,1.11376292761
63,1500000US130099708004,130099708004,"Block Group 4, Census Tract 9708, Baldwin County, Georgia",1325,1011,314,0,0,0,0,0,76.3018867925,23.6981132075,0.0,0.0,0.0,0.0,0.0
64,1500000US130119701001,130119701001,"Block Group 1, Census Tract 9701, Banks County, Georgia",2360,2294,7,0,10,0,35,28,97.2033898305,0.296610169492,0.0,0.423728813559,0.0,1.48305084746,1.18644067797
65,1500000US130119701002,130119701002,"Block Group 2, Census Tract 9701, Banks County, Georgia",2909,2809,25,0,0,0,11,128,96.5623925748,0.859401856308,0.0,0.0,0.0,0.378136816776,4.4001375043
66,1500000US130119702001,130119702001,"Block Group 1, Census Tract 9702, Banks County, Georgia",2555,2134,173,21,198,0,5,48,83.5225048924,6.771037182,0.821917808219,7.74951076321,0.0,0.195694716243,1.87866927593
67,1500000US130119702002,130119702002,"Block Group 2, Census Tract 9702, Banks County, Georgia",2458,2381,53,0,5,0,19,0,96.867371847,2.15622457282,0.0,0.203417412531,0.0,0.772986167616,0.0
68,1500000US130119703001,130119703001,"Block Group 1, Census Tract 9703, Banks County, Georgia",1475,1416,33,0,18,0,0,16,96.0,2.23728813559,0.0,1.22033898305,0.0,0.0,1.08474576271
69,1500000US130119703002,130119703002,"Block Group 2, Census Tract 9703, Banks County, Georgia",2691,2527,117,0,3,0,0,88,93.9056112969,4.34782608696,0.0,0.111482720178,0.0,0.0,3.2701597919
70,1500000US130119704001,130119704001,"Block Group 1, Census Tract 9704, Banks County, Georgia",3888,3568,84,42,0,0,56,276,91.7695473251,2.16049382716,1.08024691358,0.0,0.0,1.44032921811,7.0987654321
71,1500000US130131801031,130131801031,"Block Group 1, Census Tract 1801.03, Barrow County, Georgia",4674,4061,130,0,292,0,167,48,86.8848951647,2.78134360291,0.0,6.24732563115,0.0,3.5729567822,1.026957638
72,1500000US130131801041,130131801041,"Block Group 1, Census Tract 1801.04, Barrow County, Georgia",1976,1669,176,0,0,0,56,150,84.463562753,8.90688259109,0.0,0.0,0.0,2.83400809717,7.59109311741
73,1500000US130131801051,130131801051,"Block Group 1, Census Tract 1801.05, Barrow County, Georgia",2802,2095,198,111,388,0,0,20,74.7680228408,7.06638115632,3.96145610278,13.8472519629,0.0,0.0,0.713775874375
74,1500000US130131801061,130131801061,"Block Group 1, Census Tract 1801.06, Barrow County, Georgia",1946,1531,280,0,34,0,0,202,78.6742034943,14.3884892086,0.0,1.74717368962,0.0,0.0,10.3802672148
75,1500000US130131801062,130131801062,"Block Group 2, Census Tract 1801.06, Barrow County, Georgia",885,796,44,0,0,0,18,54,89.9435028249,4.97175141243,0.0,0.0,0.0,2.03389830508,6.10169491525
76,1500000US130131801071,130131801071,"Block Group 1, Census Tract 1801.07, Barrow County, Georgia",1214,1045,0,0,126,0,0,86,86.07907743,0.0,0.0,10.3789126853,0.0,0.0,7.08401976936
77,1500000US130131801072,130131801072,"Block Group 2, Census Tract 1801.07, Barrow County, Georgia",2639,1874,335,0,177,0,198,110,71.0117468738,12.6942023494,0.0,6.70708601743,0.0,7.5028419856,4.16824554756
78,1500000US130131801081,130131801081,"Block Group 1, Census Tract 1801.08, Barrow County, Georgia",1568,1494,20,0,34,0,0,40,95.2806122449,1.27551020408,0.0,2.16836734694,0.0,0.0,2.55102040816
79,1500000US130131801082,130131801082,"Block Group 2, Census Tract 1801.08, Barrow County, Georgia",1634,1209,133,55,187,0,12,76,73.9902080783,8.13953488372,3.36597307222,11.4443084455,0.0,0.734394124847,4.6511627907
