,ID,ID2,GEOGRAPHY,EST_MEDIAN_HOUSEHOLD_INCOME_IN_THE_PAST_12_MONTHS_IN_2015_INFLATIONADJUSTED_DOLLARS
4546,1500000US132379602027,132379602027,"Block Group 7, Census Tract 9602.02, Putnam County, Georgia",78405
4547,1500000US132379603001,132379603001,"Block Group 1, Census Tract 9603, Putnam County, Georgia",70365
4548,1500000US132379603002,132379603002,"Block Group 2, Census Tract 9603, Putnam County, Georgia",42109
4549,1500000US132379603003,132379603003,"Block Group 3, Census Tract 9603, Putnam County, Georgia",30625
4550,1500000US132379603004,132379603004,"Block Group 4, Census Tract 9603, Putnam County, Georgia",58762
4551,1500000US132399603001,132399603001,"Block Group 1, Census Tract 9603, Quitman County, Georgia",38398
4552,1500000US132399603002,132399603002,"Block Group 2, Census Tract 9603, Quitman County, Georgia",28295
4553,1500000US132419701002,132419701002,"Block Group 2, Census Tract 9701, Rabun County, Georgia",32566
4554,1500000US132419701003,132419701003,"Block Group 3, Census Tract 9701, Rabun County, Georgia",32214
4555,1500000US132419701004,132419701004,"Block Group 4, Census Tract 9701, Rabun County, Georgia",29096
4556,1500000US132419702011,132419702011,"Block Group 1, Census Tract 9702.01, Rabun County, Georgia",25873
4557,1500000US132419702012,132419702012,"Block Group 2, Census Tract 9702.01, Rabun County, Georgia",33563
4558,1500000US132419702013,132419702013,"Block Group 3, Census Tract 9702.01, Rabun County, Georgia",38092
4559,1500000US132419702021,132419702021,"Block Group 1, Census Tract 9702.02, Rabun County, Georgia",38101
4560,1500000US132419702022,132419702022,"Block Group 2, Census Tract 9702.02, Rabun County, Georgia",33423
4561,1500000US132419703011,132419703011,"Block Group 1, Census Tract 9703.01, Rabun County, Georgia",67813
4562,1500000US132419703012,132419703012,"Block Group 2, Census Tract 9703.01, Rabun County, Georgia",51944
4563,1500000US132419703013,132419703013,"Block Group 3, Census Tract 9703.01, Rabun County, Georgia",34875
4564,1500000US132419703021,132419703021,"Block Group 1, Census Tract 9703.02, Rabun County, Georgia",36184
4565,1500000US132437901001,132437901001,"Block Group 1, Census Tract 7901, Randolph County, Georgia",38750
4566,1500000US132437901002,132437901002,"Block Group 2, Census Tract 7901, Randolph County, Georgia",19667
4567,1500000US132437902001,132437902001,"Block Group 1, Census Tract 7902, Randolph County, Georgia",37431
4568,1500000US132437902002,132437902002,"Block Group 2, Census Tract 7902, Randolph County, Georgia",30034
4569,1500000US132437902003,132437902003,"Block Group 3, Census Tract 7902, Randolph County, Georgia",26321
4570,1500000US132437902004,132437902004,"Block Group 4, Census Tract 7902, Randolph County, Georgia",26200
4571,1500000US132437902005,132437902005,"Block Group 5, Census Tract 7902, Randolph County, Georgia",40417
4572,1500000US132450001001,132450001001,"Block Group 1, Census Tract 1, Richmond County, Georgia",28125
4573,1500000US132450001002,132450001002,"Block Group 2, Census Tract 1, Richmond County, Georgia",49091
4574,1500000US132450001003,132450001003,"Block Group 3, Census Tract 1, Richmond County, Georgia",16058
4575,1500000US132450001004,132450001004,"Block Group 4, Census Tract 1, Richmond County, Georgia",24625
4576,1500000US132450001005,132450001005,"Block Group 5, Census Tract 1, Richmond County, Georgia",83750
4577,1500000US132450002001,132450002001,"Block Group 1, Census Tract 2, Richmond County, Georgia",30833
4578,1500000US132450002002,132450002002,"Block Group 2, Census Tract 2, Richmond County, Georgia",9513
4579,1500000US132450002003,132450002003,"Block Group 3, Census Tract 2, Richmond County, Georgia",23889
4580,1500000US132450003001,132450003001,"Block Group 1, Census Tract 3, Richmond County, Georgia",21000
4581,1500000US132450003002,132450003002,"Block Group 2, Census Tract 3, Richmond County, Georgia",19792
4582,1500000US132450006001,132450006001,"Block Group 1, Census Tract 6, Richmond County, Georgia",37202
4583,1500000US132450006002,132450006002,"Block Group 2, Census Tract 6, Richmond County, Georgia",12483
4584,1500000US132450006003,132450006003,"Block Group 3, Census Tract 6, Richmond County, Georgia",20278
4585,1500000US132450007001,132450007001,"Block Group 1, Census Tract 7, Richmond County, Georgia",18192
4586,1500000US132450007002,132450007002,"Block Group 2, Census Tract 7, Richmond County, Georgia",22411
4587,1500000US132450009001,132450009001,"Block Group 1, Census Tract 9, Richmond County, Georgia",22721
4588,1500000US132450009002,132450009002,"Block Group 2, Census Tract 9, Richmond County, Georgia",-
4589,1500000US132450010001,132450010001,"Block Group 1, Census Tract 10, Richmond County, Georgia",34309
4590,1500000US132450010002,132450010002,"Block Group 2, Census Tract 10, Richmond County, Georgia",34901
4591,1500000US132450010003,132450010003,"Block Group 3, Census Tract 10, Richmond County, Georgia",40375
4592,1500000US132450010004,132450010004,"Block Group 4, Census Tract 10, Richmond County, Georgia",15833
4593,1500000US132450011001,132450011001,"Block Group 1, Census Tract 11, Richmond County, Georgia",64095
4594,1500000US132450011002,132450011002,"Block Group 2, Census Tract 11, Richmond County, Georgia",74674
4595,1500000US132450012002,132450012002,"Block Group 2, Census Tract 12, Richmond County, Georgia",34583
4596,1500000US132450012004,132450012004,"Block Group 4, Census Tract 12, Richmond County, Georgia",56827
4597,1500000US132450012005,132450012005,"Block Group 5, Census Tract 12, Richmond County, Georgia",44363
4598,1500000US132450013001,132450013001,"Block Group 1, Census Tract 13, Richmond County, Georgia",38304
4599,1500000US132450013002,132450013002,"Block Group 2, Census Tract 13, Richmond County, Georgia",30417
4600,1500000US132450014001,132450014001,"Block Group 1, Census Tract 14, Richmond County, Georgia",15833
4601,1500000US132450014002,132450014002,"Block Group 2, Census Tract 14, Richmond County, Georgia",22656
4602,1500000US132450014003,132450014003,"Block Group 3, Census Tract 14, Richmond County, Georgia",8971
4603,1500000US132450015001,132450015001,"Block Group 1, Census Tract 15, Richmond County, Georgia",20278
4604,1500000US132450015002,132450015002,"Block Group 2, Census Tract 15, Richmond County, Georgia",16389
4605,1500000US132450016011,132450016011,"Block Group 1, Census Tract 16.01, Richmond County, Georgia",16303
4606,1500000US132450016012,132450016012,"Block Group 2, Census Tract 16.01, Richmond County, Georgia",31316
4607,1500000US132450016013,132450016013,"Block Group 3, Census Tract 16.01, Richmond County, Georgia",14390
4608,1500000US132450016021,132450016021,"Block Group 1, Census Tract 16.02, Richmond County, Georgia",86500
4609,1500000US132450016022,132450016022,"Block Group 2, Census Tract 16.02, Richmond County, Georgia",120288
4610,1500000US132450016023,132450016023,"Block Group 3, Census Tract 16.02, Richmond County, Georgia",27589
4611,1500000US132450101011,132450101011,"Block Group 1, Census Tract 101.01, Richmond County, Georgia",45795
4612,1500000US132450101012,132450101012,"Block Group 2, Census Tract 101.01, Richmond County, Georgia",51513
4613,1500000US132450101041,132450101041,"Block Group 1, Census Tract 101.04, Richmond County, Georgia",41906
4614,1500000US132450101042,132450101042,"Block Group 2, Census Tract 101.04, Richmond County, Georgia",52332
4615,1500000US132450101043,132450101043,"Block Group 3, Census Tract 101.04, Richmond County, Georgia",90046
4616,1500000US132450101051,132450101051,"Block Group 1, Census Tract 101.05, Richmond County, Georgia",52650
4617,1500000US132450101052,132450101052,"Block Group 2, Census Tract 101.05, Richmond County, Georgia",65637
4618,1500000US132450101053,132450101053,"Block Group 3, Census Tract 101.05, Richmond County, Georgia",50688
4619,1500000US132450101061,132450101061,"Block Group 1, Census Tract 101.06, Richmond County, Georgia",53157
4620,1500000US132450101062,132450101062,"Block Group 2, Census Tract 101.06, Richmond County, Georgia",40417
4621,1500000US132450101063,132450101063,"Block Group 3, Census Tract 101.06, Richmond County, Georgia",31750
4622,1500000US132450101071,132450101071,"Block Group 1, Census Tract 101.07, Richmond County, Georgia",49074
4623,1500000US132450101072,132450101072,"Block Group 2, Census Tract 101.07, Richmond County, Georgia",33156
4624,1500000US132450102011,132450102011,"Block Group 1, Census Tract 102.01, Richmond County, Georgia",71071
4625,1500000US132450102012,132450102012,"Block Group 2, Census Tract 102.01, Richmond County, Georgia",77404
4626,1500000US132450102013,132450102013,"Block Group 3, Census Tract 102.01, Richmond County, Georgia",93839
4627,1500000US132450102031,132450102031,"Block Group 1, Census Tract 102.03, Richmond County, Georgia",51283
4628,1500000US132450102032,132450102032,"Block Group 2, Census Tract 102.03, Richmond County, Georgia",32759
4629,1500000US132450102033,132450102033,"Block Group 3, Census Tract 102.03, Richmond County, Georgia",40902
4630,1500000US132450102041,132450102041,"Block Group 1, Census Tract 102.04, Richmond County, Georgia",69583
4631,1500000US132450102042,132450102042,"Block Group 2, Census Tract 102.04, Richmond County, Georgia",41618
4632,1500000US132450102043,132450102043,"Block Group 3, Census Tract 102.04, Richmond County, Georgia",38185
4633,1500000US132450102044,132450102044,"Block Group 4, Census Tract 102.04, Richmond County, Georgia",57212
4634,1500000US132450103001,132450103001,"Block Group 1, Census Tract 103, Richmond County, Georgia",12120
4635,1500000US132450103003,132450103003,"Block Group 3, Census Tract 103, Richmond County, Georgia",36932
4636,1500000US132450103004,132450103004,"Block Group 4, Census Tract 103, Richmond County, Georgia",20852
4637,1500000US132450103005,132450103005,"Block Group 5, Census Tract 103, Richmond County, Georgia",32344
4638,1500000US132450104001,132450104001,"Block Group 1, Census Tract 104, Richmond County, Georgia",21172
4639,1500000US132450104002,132450104002,"Block Group 2, Census Tract 104, Richmond County, Georgia",18090
4640,1500000US132450104003,132450104003,"Block Group 3, Census Tract 104, Richmond County, Georgia",5878
4641,1500000US132450104004,132450104004,"Block Group 4, Census Tract 104, Richmond County, Georgia",26455
4642,1500000US132450104005,132450104005,"Block Group 5, Census Tract 104, Richmond County, Georgia",15598
4643,1500000US132450105041,132450105041,"Block Group 1, Census Tract 105.04, Richmond County, Georgia",24524
4644,1500000US132450105042,132450105042,"Block Group 2, Census Tract 105.04, Richmond County, Georgia",17402
4645,1500000US132450105044,132450105044,"Block Group 4, Census Tract 105.04, Richmond County, Georgia",48917
4646,1500000US132450105061,132450105061,"Block Group 1, Census Tract 105.06, Richmond County, Georgia",25000
4647,1500000US132450105062,132450105062,"Block Group 2, Census Tract 105.06, Richmond County, Georgia",29147
4648,1500000US132450105063,132450105063,"Block Group 3, Census Tract 105.06, Richmond County, Georgia",25685
4649,1500000US132450105071,132450105071,"Block Group 1, Census Tract 105.07, Richmond County, Georgia",21726
4650,1500000US132450105072,132450105072,"Block Group 2, Census Tract 105.07, Richmond County, Georgia",30741
4651,1500000US132450105073,132450105073,"Block Group 3, Census Tract 105.07, Richmond County, Georgia",39047
4652,1500000US132450105074,132450105074,"Block Group 4, Census Tract 105.07, Richmond County, Georgia",38182
4653,1500000US132450105081,132450105081,"Block Group 1, Census Tract 105.08, Richmond County, Georgia",29259
4654,1500000US132450105082,132450105082,"Block Group 2, Census Tract 105.08, Richmond County, Georgia",33531
4655,1500000US132450105091,132450105091,"Block Group 1, Census Tract 105.09, Richmond County, Georgia",41597
4656,1500000US132450105092,132450105092,"Block Group 2, Census Tract 105.09, Richmond County, Georgia",34245
4657,1500000US132450105101,132450105101,"Block Group 1, Census Tract 105.10, Richmond County, Georgia",25469
4658,1500000US132450105102,132450105102,"Block Group 2, Census Tract 105.10, Richmond County, Georgia",34038
4659,1500000US132450105103,132450105103,"Block Group 3, Census Tract 105.10, Richmond County, Georgia",31276
4660,1500000US132450105104,132450105104,"Block Group 4, Census Tract 105.10, Richmond County, Georgia",43060
4661,1500000US132450105111,132450105111,"Block Group 1, Census Tract 105.11, Richmond County, Georgia",31977
4662,1500000US132450105112,132450105112,"Block Group 2, Census Tract 105.11, Richmond County, Georgia",30710
4663,1500000US132450105121,132450105121,"Block Group 1, Census Tract 105.12, Richmond County, Georgia",52734
4664,1500000US132450105122,132450105122,"Block Group 2, Census Tract 105.12, Richmond County, Georgia",33311
4665,1500000US132450105123,132450105123,"Block Group 3, Census Tract 105.12, Richmond County, Georgia",22151
4666,1500000US132450105131,132450105131,"Block Group 1, Census Tract 105.13, Richmond County, Georgia",36523
4667,1500000US132450105132,132450105132,"Block Group 2, Census Tract 105.13, Richmond County, Georgia",44004
4668,1500000US132450106001,132450106001,"Block Group 1, Census Tract 106, Richmond County, Georgia",21615
4669,1500000US132450106002,132450106002,"Block Group 2, Census Tract 106, Richmond County, Georgia",35688
4670,1500000US132450106003,132450106003,"Block Group 3, Census Tract 106, Richmond County, Georgia",14984
4671,1500000US132450107061,132450107061,"Block Group 1, Census Tract 107.06, Richmond County, Georgia",42227
4672,1500000US132450107062,132450107062,"Block Group 2, Census Tract 107.06, Richmond County, Georgia",27648
4673,1500000US132450107063,132450107063,"Block Group 3, Census Tract 107.06, Richmond County, Georgia",31776
4674,1500000US132450107071,132450107071,"Block Group 1, Census Tract 107.07, Richmond County, Georgia",27778
4675,1500000US132450107072,132450107072,"Block Group 2, Census Tract 107.07, Richmond County, Georgia",25250
4676,1500000US132450107081,132450107081,"Block Group 1, Census Tract 107.08, Richmond County, Georgia",47356
4677,1500000US132450107082,132450107082,"Block Group 2, Census Tract 107.08, Richmond County, Georgia",32500
4678,1500000US132450107083,132450107083,"Block Group 3, Census Tract 107.08, Richmond County, Georgia",41417
4679,1500000US132450107091,132450107091,"Block Group 1, Census Tract 107.09, Richmond County, Georgia",56967
4680,1500000US132450107092,132450107092,"Block Group 2, Census Tract 107.09, Richmond County, Georgia",44462
4681,1500000US132450107101,132450107101,"Block Group 1, Census Tract 107.10, Richmond County, Georgia",25952
4682,1500000US132450107102,132450107102,"Block Group 2, Census Tract 107.10, Richmond County, Georgia",25119
4683,1500000US132450107103,132450107103,"Block Group 3, Census Tract 107.10, Richmond County, Georgia",27347
4684,1500000US132450107111,132450107111,"Block Group 1, Census Tract 107.11, Richmond County, Georgia",52168
4685,1500000US132450107112,132450107112,"Block Group 2, Census Tract 107.11, Richmond County, Georgia",45089
4686,1500000US132450107121,132450107121,"Block Group 1, Census Tract 107.12, Richmond County, Georgia",51193
4687,1500000US132450107122,132450107122,"Block Group 2, Census Tract 107.12, Richmond County, Georgia",55071
4688,1500000US132450107123,132450107123,"Block Group 3, Census Tract 107.12, Richmond County, Georgia",62997
4689,1500000US132450108001,132450108001,"Block Group 1, Census Tract 108, Richmond County, Georgia",-
4690,1500000US132450108002,132450108002,"Block Group 2, Census Tract 108, Richmond County, Georgia",50061
4691,1500000US132450108003,132450108003,"Block Group 3, Census Tract 108, Richmond County, Georgia",-
4692,1500000US132450108004,132450108004,"Block Group 4, Census Tract 108, Richmond County, Georgia",44417
4693,1500000US132450109031,132450109031,"Block Group 1, Census Tract 109.03, Richmond County, Georgia",49444
4694,1500000US132450109032,132450109032,"Block Group 2, Census Tract 109.03, Richmond County, Georgia",61528
4695,1500000US132450109041,132450109041,"Block Group 1, Census Tract 109.04, Richmond County, Georgia",28958
4696,1500000US132450109042,132450109042,"Block Group 2, Census Tract 109.04, Richmond County, Georgia",48750
4697,1500000US132450109051,132450109051,"Block Group 1, Census Tract 109.05, Richmond County, Georgia",44740
4698,1500000US132450109052,132450109052,"Block Group 2, Census Tract 109.05, Richmond County, Georgia",53594
4699,1500000US132450109053,132450109053,"Block Group 3, Census Tract 109.05, Richmond County, Georgia",37464
4700,1500000US132450109061,132450109061,"Block Group 1, Census Tract 109.06, Richmond County, Georgia",48971
4701,1500000US132450109062,132450109062,"Block Group 2, Census Tract 109.06, Richmond County, Georgia",56397
4702,1500000US132450109063,132450109063,"Block Group 3, Census Tract 109.06, Richmond County, Georgia",56250
4703,1500000US132450110001,132450110001,"Block Group 1, Census Tract 110, Richmond County, Georgia",16531
4704,1500000US132450110002,132450110002,"Block Group 2, Census Tract 110, Richmond County, Georgia",17917
4705,1500000US132470601011,132470601011,"Block Group 1, Census Tract 601.01, Rockdale County, Georgia",56141
4706,1500000US132470601012,132470601012,"Block Group 2, Census Tract 601.01, Rockdale County, Georgia",53454
4707,1500000US132470601013,132470601013,"Block Group 3, Census Tract 601.01, Rockdale County, Georgia",45972
4708,1500000US132470601021,132470601021,"Block Group 1, Census Tract 601.02, Rockdale County, Georgia",56750
4709,1500000US132470601022,132470601022,"Block Group 2, Census Tract 601.02, Rockdale County, Georgia",42017
4710,1500000US132470601023,132470601023,"Block Group 3, Census Tract 601.02, Rockdale County, Georgia",44458
4711,1500000US132470602011,132470602011,"Block Group 1, Census Tract 602.01, Rockdale County, Georgia",24734
4712,1500000US132470602012,132470602012,"Block Group 2, Census Tract 602.01, Rockdale County, Georgia",59022
4713,1500000US132470602013,132470602013,"Block Group 3, Census Tract 602.01, Rockdale County, Georgia",54188
4714,1500000US132470602021,132470602021,"Block Group 1, Census Tract 602.02, Rockdale County, Georgia",44009
4715,1500000US132470602022,132470602022,"Block Group 2, Census Tract 602.02, Rockdale County, Georgia",62288
4716,1500000US132470602023,132470602023,"Block Group 3, Census Tract 602.02, Rockdale County, Georgia",75223
4717,1500000US132470602024,132470602024,"Block Group 4, Census Tract 602.02, Rockdale County, Georgia",54848
4718,1500000US132470603041,132470603041,"Block Group 1, Census Tract 603.04, Rockdale County, Georgia",25804
4719,1500000US132470603042,132470603042,"Block Group 2, Census Tract 603.04, Rockdale County, Georgia",54763
4720,1500000US132470603043,132470603043,"Block Group 3, Census Tract 603.04, Rockdale County, Georgia",42596
4721,1500000US132470603051,132470603051,"Block Group 1, Census Tract 603.05, Rockdale County, Georgia",33313
4722,1500000US132470603052,132470603052,"Block Group 2, Census Tract 603.05, Rockdale County, Georgia",30455
4723,1500000US132470603053,132470603053,"Block Group 3, Census Tract 603.05, Rockdale County, Georgia",36141
4724,1500000US132470603061,132470603061,"Block Group 1, Census Tract 603.06, Rockdale County, Georgia",63628
4725,1500000US132470603071,132470603071,"Block Group 1, Census Tract 603.07, Rockdale County, Georgia",53889
4726,1500000US132470603072,132470603072,"Block Group 2, Census Tract 603.07, Rockdale County, Georgia",59297
4727,1500000US132470603073,132470603073,"Block Group 3, Census Tract 603.07, Rockdale County, Georgia",69600
4728,1500000US132470603074,132470603074,"Block Group 4, Census Tract 603.07, Rockdale County, Georgia",84547
4729,1500000US132470603081,132470603081,"Block Group 1, Census Tract 603.08, Rockdale County, Georgia",42218
4730,1500000US132470603082,132470603082,"Block Group 2, Census Tract 603.08, Rockdale County, Georgia",17620
4731,1500000US132470603083,132470603083,"Block Group 3, Census Tract 603.08, Rockdale County, Georgia",45909
4732,1500000US132470603091,132470603091,"Block Group 1, Census Tract 603.09, Rockdale County, Georgia",48125
4733,1500000US132470603092,132470603092,"Block Group 2, Census Tract 603.09, Rockdale County, Georgia",26838
4734,1500000US132470603093,132470603093,"Block Group 3, Census Tract 603.09, Rockdale County, Georgia",39849
4735,1500000US132470604031,132470604031,"Block Group 1, Census Tract 604.03, Rockdale County, Georgia",83802
4736,1500000US132470604032,132470604032,"Block Group 2, Census Tract 604.03, Rockdale County, Georgia",42031
4737,1500000US132470604033,132470604033,"Block Group 3, Census Tract 604.03, Rockdale County, Georgia",45625
4738,1500000US132470604041,132470604041,"Block Group 1, Census Tract 604.04, Rockdale County, Georgia",52662
4739,1500000US132470604042,132470604042,"Block Group 2, Census Tract 604.04, Rockdale County, Georgia",56250
4740,1500000US132470604043,132470604043,"Block Group 3, Census Tract 604.04, Rockdale County, Georgia",65855
4741,1500000US132470604051,132470604051,"Block Group 1, Census Tract 604.05, Rockdale County, Georgia",84667
4742,1500000US132470604052,132470604052,"Block Group 2, Census Tract 604.05, Rockdale County, Georgia",54343
4743,1500000US132470604053,132470604053,"Block Group 3, Census Tract 604.05, Rockdale County, Georgia",60711
4744,1500000US132470604061,132470604061,"Block Group 1, Census Tract 604.06, Rockdale County, Georgia",51944
4745,1500000US132470604062,132470604062,"Block Group 2, Census Tract 604.06, Rockdale County, Georgia",67016
4746,1500000US132470604063,132470604063,"Block Group 3, Census Tract 604.06, Rockdale County, Georgia",66691
4747,1500000US132470604071,132470604071,"Block Group 1, Census Tract 604.07, Rockdale County, Georgia",51591
4748,1500000US132470604072,132470604072,"Block Group 2, Census Tract 604.07, Rockdale County, Georgia",46809
4749,1500000US132470604073,132470604073,"Block Group 3, Census Tract 604.07, Rockdale County, Georgia",93068
4750,1500000US132499601001,132499601001,"Block Group 1, Census Tract 9601, Schley County, Georgia",34583
4751,1500000US132499601002,132499601002,"Block Group 2, Census Tract 9601, Schley County, Georgia",31393
4752,1500000US132499602001,132499602001,"Block Group 1, Census Tract 9602, Schley County, Georgia",44194
4753,1500000US132519702001,132519702001,"Block Group 1, Census Tract 9702, Screven County, Georgia",40781
4754,1500000US132519702002,132519702002,"Block Group 2, Census Tract 9702, Screven County, Georgia",45000
4755,1500000US132519703001,132519703001,"Block Group 1, Census Tract 9703, Screven County, Georgia",57989
4756,1500000US132519703002,132519703002,"Block Group 2, Census Tract 9703, Screven County, Georgia",48125
4757,1500000US132519703003,132519703003,"Block Group 3, Census Tract 9703, Screven County, Georgia",27000
4758,1500000US132519704001,132519704001,"Block Group 1, Census Tract 9704, Screven County, Georgia",31818
4759,1500000US132519704002,132519704002,"Block Group 2, Census Tract 9704, Screven County, Georgia",28311
4760,1500000US132519704003,132519704003,"Block Group 3, Census Tract 9704, Screven County, Georgia",32500
4761,1500000US132519704004,132519704004,"Block Group 4, Census Tract 9704, Screven County, Georgia",34643
4762,1500000US132519705001,132519705001,"Block Group 1, Census Tract 9705, Screven County, Georgia",36000
4763,1500000US132519705002,132519705002,"Block Group 2, Census Tract 9705, Screven County, Georgia",26339
4764,1500000US132519706001,132519706001,"Block Group 1, Census Tract 9706, Screven County, Georgia",37159
4765,1500000US132519706002,132519706002,"Block Group 2, Census Tract 9706, Screven County, Georgia",30147
4766,1500000US132532001001,132532001001,"Block Group 1, Census Tract 2001, Seminole County, Georgia",35927
4767,1500000US132532001002,132532001002,"Block Group 2, Census Tract 2001, Seminole County, Georgia",46250
4768,1500000US132532001003,132532001003,"Block Group 3, Census Tract 2001, Seminole County, Georgia",35000
4769,1500000US132532002001,132532002001,"Block Group 1, Census Tract 2002, Seminole County, Georgia",39250
4770,1500000US132532002002,132532002002,"Block Group 2, Census Tract 2002, Seminole County, Georgia",31587
4771,1500000US132532002003,132532002003,"Block Group 3, Census Tract 2002, Seminole County, Georgia",37083
4772,1500000US132532003001,132532003001,"Block Group 1, Census Tract 2003, Seminole County, Georgia",52361
4773,1500000US132532003002,132532003002,"Block Group 2, Census Tract 2003, Seminole County, Georgia",27917
4774,1500000US132532003003,132532003003,"Block Group 3, Census Tract 2003, Seminole County, Georgia",25317
4775,1500000US132551601001,132551601001,"Block Group 1, Census Tract 1601, Spalding County, Georgia",61923
4776,1500000US132551601002,132551601002,"Block Group 2, Census Tract 1601, Spalding County, Georgia",45000
4777,1500000US132551601003,132551601003,"Block Group 3, Census Tract 1601, Spalding County, Georgia",30000
4778,1500000US132551602001,132551602001,"Block Group 1, Census Tract 1602, Spalding County, Georgia",51875
4779,1500000US132551602002,132551602002,"Block Group 2, Census Tract 1602, Spalding County, Georgia",46490
4780,1500000US132551602003,132551602003,"Block Group 3, Census Tract 1602, Spalding County, Georgia",59515
4781,1500000US132551603001,132551603001,"Block Group 1, Census Tract 1603, Spalding County, Georgia",29327
4782,1500000US132551603002,132551603002,"Block Group 2, Census Tract 1603, Spalding County, Georgia",15556
4783,1500000US132551604001,132551604001,"Block Group 1, Census Tract 1604, Spalding County, Georgia",27847
4784,1500000US132551604002,132551604002,"Block Group 2, Census Tract 1604, Spalding County, Georgia",34904
4785,1500000US132551604003,132551604003,"Block Group 3, Census Tract 1604, Spalding County, Georgia",20139
4786,1500000US132551604004,132551604004,"Block Group 4, Census Tract 1604, Spalding County, Georgia",25944
4787,1500000US132551604005,132551604005,"Block Group 5, Census Tract 1604, Spalding County, Georgia",19668
4788,1500000US132551605001,132551605001,"Block Group 1, Census Tract 1605, Spalding County, Georgia",35000
4789,1500000US132551605002,132551605002,"Block Group 2, Census Tract 1605, Spalding County, Georgia",33399
4790,1500000US132551606001,132551606001,"Block Group 1, Census Tract 1606, Spalding County, Georgia",58942
4791,1500000US132551606002,132551606002,"Block Group 2, Census Tract 1606, Spalding County, Georgia",47604
4792,1500000US132551607001,132551607001,"Block Group 1, Census Tract 1607, Spalding County, Georgia",32832
4793,1500000US132551607002,132551607002,"Block Group 2, Census Tract 1607, Spalding County, Georgia",14558
4794,1500000US132551607003,132551607003,"Block Group 3, Census Tract 1607, Spalding County, Georgia",41281
4795,1500000US132551608001,132551608001,"Block Group 1, Census Tract 1608, Spalding County, Georgia",26563
4796,1500000US132551608002,132551608002,"Block Group 2, Census Tract 1608, Spalding County, Georgia",14417
4797,1500000US132551608003,132551608003,"Block Group 3, Census Tract 1608, Spalding County, Georgia",27857
4798,1500000US132551609001,132551609001,"Block Group 1, Census Tract 1609, Spalding County, Georgia",33750
4799,1500000US132551609002,132551609002,"Block Group 2, Census Tract 1609, Spalding County, Georgia",39444
4800,1500000US132551609003,132551609003,"Block Group 3, Census Tract 1609, Spalding County, Georgia",19844
4801,1500000US132551610001,132551610001,"Block Group 1, Census Tract 1610, Spalding County, Georgia",41159
4802,1500000US132551610002,132551610002,"Block Group 2, Census Tract 1610, Spalding County, Georgia",32157
4803,1500000US132551610003,132551610003,"Block Group 3, Census Tract 1610, Spalding County, Georgia",50636
4804,1500000US132551611001,132551611001,"Block Group 1, Census Tract 1611, Spalding County, Georgia",56726
4805,1500000US132551611002,132551611002,"Block Group 2, Census Tract 1611, Spalding County, Georgia",52629
4806,1500000US132551612001,132551612001,"Block Group 1, Census Tract 1612, Spalding County, Georgia",71000
4807,1500000US132551612002,132551612002,"Block Group 2, Census Tract 1612, Spalding County, Georgia",10957
4808,1500000US132551612003,132551612003,"Block Group 3, Census Tract 1612, Spalding County, Georgia",23958
4809,1500000US132551612004,132551612004,"Block Group 4, Census Tract 1612, Spalding County, Georgia",55673
4810,1500000US132579701001,132579701001,"Block Group 1, Census Tract 9701, Stephens County, Georgia",66250
4811,1500000US132579701002,132579701002,"Block Group 2, Census Tract 9701, Stephens County, Georgia",34318
4812,1500000US132579701003,132579701003,"Block Group 3, Census Tract 9701, Stephens County, Georgia",34936
4813,1500000US132579701004,132579701004,"Block Group 4, Census Tract 9701, Stephens County, Georgia",25561
4814,1500000US132579701005,132579701005,"Block Group 5, Census Tract 9701, Stephens County, Georgia",63708
4815,1500000US132579702001,132579702001,"Block Group 1, Census Tract 9702, Stephens County, Georgia",41959
4816,1500000US132579702002,132579702002,"Block Group 2, Census Tract 9702, Stephens County, Georgia",44638
4817,1500000US132579702003,132579702003,"Block Group 3, Census Tract 9702, Stephens County, Georgia",66958
4818,1500000US132579703011,132579703011,"Block Group 1, Census Tract 9703.01, Stephens County, Georgia",23649
4819,1500000US132579703012,132579703012,"Block Group 2, Census Tract 9703.01, Stephens County, Georgia",31512
4820,1500000US132579703013,132579703013,"Block Group 3, Census Tract 9703.01, Stephens County, Georgia",12550
4821,1500000US132579703021,132579703021,"Block Group 1, Census Tract 9703.02, Stephens County, Georgia",28333
4822,1500000US132579703022,132579703022,"Block Group 2, Census Tract 9703.02, Stephens County, Georgia",34356
4823,1500000US132579704001,132579704001,"Block Group 1, Census Tract 9704, Stephens County, Georgia",28281
4824,1500000US132579704002,132579704002,"Block Group 2, Census Tract 9704, Stephens County, Georgia",48803
4825,1500000US132579704003,132579704003,"Block Group 3, Census Tract 9704, Stephens County, Georgia",43023
4826,1500000US132579704004,132579704004,"Block Group 4, Census Tract 9704, Stephens County, Georgia",51801
4827,1500000US132599501001,132599501001,"Block Group 1, Census Tract 9501, Stewart County, Georgia",17163
4828,1500000US132599501002,132599501002,"Block Group 2, Census Tract 9501, Stewart County, Georgia",19972
4829,1500000US132599504001,132599504001,"Block Group 1, Census Tract 9504, Stewart County, Georgia",22125
4830,1500000US132599504002,132599504002,"Block Group 2, Census Tract 9504, Stewart County, Georgia",37431
4831,1500000US132599504003,132599504003,"Block Group 3, Census Tract 9504, Stewart County, Georgia",20795
4832,1500000US132619501001,132619501001,"Block Group 1, Census Tract 9501, Sumter County, Georgia",44125
