,ID,ID2,GEOGRAPHY,MEDIAN_YEAR_STRUCTURE_BUILT
87,1500000US130131802061,130131802061,"Block Group 1, Census Tract 1802.06, Barrow County, Georgia",1990
88,1500000US130131802062,130131802062,"Block Group 2, Census Tract 1802.06, Barrow County, Georgia",1964
89,1500000US130131803011,130131803011,"Block Group 1, Census Tract 1803.01, Barrow County, Georgia",1996
90,1500000US130131803021,130131803021,"Block Group 1, Census Tract 1803.02, Barrow County, Georgia",1992
91,1500000US130131803022,130131803022,"Block Group 2, Census Tract 1803.02, Barrow County, Georgia",2002
92,1500000US130131803031,130131803031,"Block Group 1, Census Tract 1803.03, Barrow County, Georgia",1997
93,1500000US130131803032,130131803032,"Block Group 2, Census Tract 1803.03, Barrow County, Georgia",1994
94,1500000US130131804011,130131804011,"Block Group 1, Census Tract 1804.01, Barrow County, Georgia",2001
95,1500000US130131804012,130131804012,"Block Group 2, Census Tract 1804.01, Barrow County, Georgia",2004
96,1500000US130131804021,130131804021,"Block Group 1, Census Tract 1804.02, Barrow County, Georgia",1986
97,1500000US130131804022,130131804022,"Block Group 2, Census Tract 1804.02, Barrow County, Georgia",1998
98,1500000US130131804023,130131804023,"Block Group 3, Census Tract 1804.02, Barrow County, Georgia",1984
99,1500000US130131805011,130131805011,"Block Group 1, Census Tract 1805.01, Barrow County, Georgia",2003
100,1500000US130131805021,130131805021,"Block Group 1, Census Tract 1805.02, Barrow County, Georgia",2001
101,1500000US130131805022,130131805022,"Block Group 2, Census Tract 1805.02, Barrow County, Georgia",1999
102,1500000US130131805023,130131805023,"Block Group 3, Census Tract 1805.02, Barrow County, Georgia",1992
103,1500000US130131805024,130131805024,"Block Group 4, Census Tract 1805.02, Barrow County, Georgia",1993
104,1500000US130131805031,130131805031,"Block Group 1, Census Tract 1805.03, Barrow County, Georgia",2001
105,1500000US130159601011,130159601011,"Block Group 1, Census Tract 9601.01, Bartow County, Georgia",1985
106,1500000US130159601021,130159601021,"Block Group 1, Census Tract 9601.02, Bartow County, Georgia",2000
107,1500000US130159601022,130159601022,"Block Group 2, Census Tract 9601.02, Bartow County, Georgia",1985
108,1500000US130159601023,130159601023,"Block Group 3, Census Tract 9601.02, Bartow County, Georgia",1992
109,1500000US130159602001,130159602001,"Block Group 1, Census Tract 9602, Bartow County, Georgia",1992
110,1500000US130159602002,130159602002,"Block Group 2, Census Tract 9602, Bartow County, Georgia",1995
111,1500000US130159602003,130159602003,"Block Group 3, Census Tract 9602, Bartow County, Georgia",1996
112,1500000US130159602004,130159602004,"Block Group 4, Census Tract 9602, Bartow County, Georgia",1998
113,1500000US130159602005,130159602005,"Block Group 5, Census Tract 9602, Bartow County, Georgia",1986
114,1500000US130159603001,130159603001,"Block Group 1, Census Tract 9603, Bartow County, Georgia",1995
115,1500000US130159603002,130159603002,"Block Group 2, Census Tract 9603, Bartow County, Georgia",1997
116,1500000US130159604011,130159604011,"Block Group 1, Census Tract 9604.01, Bartow County, Georgia",1979
117,1500000US130159604012,130159604012,"Block Group 2, Census Tract 9604.01, Bartow County, Georgia",1996
118,1500000US130159604013,130159604013,"Block Group 3, Census Tract 9604.01, Bartow County, Georgia",1993
119,1500000US130159604021,130159604021,"Block Group 1, Census Tract 9604.02, Bartow County, Georgia",2001
120,1500000US130159604022,130159604022,"Block Group 2, Census Tract 9604.02, Bartow County, Georgia",1996
121,1500000US130159604023,130159604023,"Block Group 3, Census Tract 9604.02, Bartow County, Georgia",1993
122,1500000US130159605001,130159605001,"Block Group 1, Census Tract 9605, Bartow County, Georgia",1977
123,1500000US130159605002,130159605002,"Block Group 2, Census Tract 9605, Bartow County, Georgia",1975
124,1500000US130159605003,130159605003,"Block Group 3, Census Tract 9605, Bartow County, Georgia",1964
125,1500000US130159605004,130159605004,"Block Group 4, Census Tract 9605, Bartow County, Georgia",1989
126,1500000US130159606001,130159606001,"Block Group 1, Census Tract 9606, Bartow County, Georgia",1951
127,1500000US130159606002,130159606002,"Block Group 2, Census Tract 9606, Bartow County, Georgia",1954
128,1500000US130159606003,130159606003,"Block Group 3, Census Tract 9606, Bartow County, Georgia",1963
129,1500000US130159606004,130159606004,"Block Group 4, Census Tract 9606, Bartow County, Georgia",1973
130,1500000US130159606005,130159606005,"Block Group 5, Census Tract 9606, Bartow County, Georgia",1993
131,1500000US130159606006,130159606006,"Block Group 6, Census Tract 9606, Bartow County, Georgia",1957
132,1500000US130159607001,130159607001,"Block Group 1, Census Tract 9607, Bartow County, Georgia",1993
133,1500000US130159607002,130159607002,"Block Group 2, Census Tract 9607, Bartow County, Georgia",1998
134,1500000US130159607003,130159607003,"Block Group 3, Census Tract 9607, Bartow County, Georgia",1987
135,1500000US130159607004,130159607004,"Block Group 4, Census Tract 9607, Bartow County, Georgia",1964
136,1500000US130159607005,130159607005,"Block Group 5, Census Tract 9607, Bartow County, Georgia",1990
137,1500000US130159608011,130159608011,"Block Group 1, Census Tract 9608.01, Bartow County, Georgia",1989
138,1500000US130159608012,130159608012,"Block Group 2, Census Tract 9608.01, Bartow County, Georgia",1991
139,1500000US130159608021,130159608021,"Block Group 1, Census Tract 9608.02, Bartow County, Georgia",1991
140,1500000US130159608022,130159608022,"Block Group 2, Census Tract 9608.02, Bartow County, Georgia",1981
141,1500000US130159608031,130159608031,"Block Group 1, Census Tract 9608.03, Bartow County, Georgia",1992
142,1500000US130159608032,130159608032,"Block Group 2, Census Tract 9608.03, Bartow County, Georgia",1980
143,1500000US130159608033,130159608033,"Block Group 3, Census Tract 9608.03, Bartow County, Georgia",1990
144,1500000US130159609011,130159609011,"Block Group 1, Census Tract 9609.01, Bartow County, Georgia",1989
145,1500000US130159609012,130159609012,"Block Group 2, Census Tract 9609.01, Bartow County, Georgia",1988
146,1500000US130159609021,130159609021,"Block Group 1, Census Tract 9609.02, Bartow County, Georgia",1993
147,1500000US130159609022,130159609022,"Block Group 2, Census Tract 9609.02, Bartow County, Georgia",1990
148,1500000US130159609023,130159609023,"Block Group 3, Census Tract 9609.02, Bartow County, Georgia",1996
149,1500000US130159609024,130159609024,"Block Group 4, Census Tract 9609.02, Bartow County, Georgia",1988
150,1500000US130159610001,130159610001,"Block Group 1, Census Tract 9610, Bartow County, Georgia",1991
151,1500000US130159610002,130159610002,"Block Group 2, Census Tract 9610, Bartow County, Georgia",1991
152,1500000US130159610003,130159610003,"Block Group 3, Census Tract 9610, Bartow County, Georgia",2000
153,1500000US130159610004,130159610004,"Block Group 4, Census Tract 9610, Bartow County, Georgia",1994
154,1500000US130179601001,130179601001,"Block Group 1, Census Tract 9601, Ben Hill County, Georgia",1991
155,1500000US130179602001,130179602001,"Block Group 1, Census Tract 9602, Ben Hill County, Georgia",1988
156,1500000US130179603001,130179603001,"Block Group 1, Census Tract 9603, Ben Hill County, Georgia",1977
157,1500000US130179603002,130179603002,"Block Group 2, Census Tract 9603, Ben Hill County, Georgia",1963
158,1500000US130179603003,130179603003,"Block Group 3, Census Tract 9603, Ben Hill County, Georgia",1984
159,1500000US130179603004,130179603004,"Block Group 4, Census Tract 9603, Ben Hill County, Georgia",1967
160,1500000US130179604001,130179604001,"Block Group 1, Census Tract 9604, Ben Hill County, Georgia",1994
161,1500000US130179604002,130179604002,"Block Group 2, Census Tract 9604, Ben Hill County, Georgia",1989
162,1500000US130179604003,130179604003,"Block Group 3, Census Tract 9604, Ben Hill County, Georgia",1976
163,1500000US130179604004,130179604004,"Block Group 4, Census Tract 9604, Ben Hill County, Georgia",1981
164,1500000US130179605001,130179605001,"Block Group 1, Census Tract 9605, Ben Hill County, Georgia",1977
165,1500000US130179605002,130179605002,"Block Group 2, Census Tract 9605, Ben Hill County, Georgia",1974
166,1500000US130179605003,130179605003,"Block Group 3, Census Tract 9605, Ben Hill County, Georgia",1973
167,1500000US130179605004,130179605004,"Block Group 4, Census Tract 9605, Ben Hill County, Georgia",1971
168,1500000US130179605005,130179605005,"Block Group 5, Census Tract 9605, Ben Hill County, Georgia",1979
169,1500000US130199701001,130199701001,"Block Group 1, Census Tract 9701, Berrien County, Georgia",1983
170,1500000US130199701002,130199701002,"Block Group 2, Census Tract 9701, Berrien County, Georgia",1978
171,1500000US130199702001,130199702001,"Block Group 1, Census Tract 9702, Berrien County, Georgia",1991
172,1500000US130199702002,130199702002,"Block Group 2, Census Tract 9702, Berrien County, Georgia",1989
173,1500000US130199703001,130199703001,"Block Group 1, Census Tract 9703, Berrien County, Georgia",1982
174,1500000US130199703002,130199703002,"Block Group 2, Census Tract 9703, Berrien County, Georgia",1971
175,1500000US130199703003,130199703003,"Block Group 3, Census Tract 9703, Berrien County, Georgia",1978
176,1500000US130199704001,130199704001,"Block Group 1, Census Tract 9704, Berrien County, Georgia",1992
177,1500000US130199704002,130199704002,"Block Group 2, Census Tract 9704, Berrien County, Georgia",1969
178,1500000US130199704003,130199704003,"Block Group 3, Census Tract 9704, Berrien County, Georgia",1974
179,1500000US130199705001,130199705001,"Block Group 1, Census Tract 9705, Berrien County, Georgia",1981
180,1500000US130199705002,130199705002,"Block Group 2, Census Tract 9705, Berrien County, Georgia",1983
181,1500000US130199706001,130199706001,"Block Group 1, Census Tract 9706, Berrien County, Georgia",1990
182,1500000US130199706002,130199706002,"Block Group 2, Census Tract 9706, Berrien County, Georgia",1990
183,1500000US130199706003,130199706003,"Block Group 3, Census Tract 9706, Berrien County, Georgia",1984
184,1500000US130210101001,130210101001,"Block Group 1, Census Tract 101, Bibb County, Georgia",1957
185,1500000US130210101002,130210101002,"Block Group 2, Census Tract 101, Bibb County, Georgia",1948
186,1500000US130210102001,130210102001,"Block Group 1, Census Tract 102, Bibb County, Georgia",1941
187,1500000US130210102002,130210102002,"Block Group 2, Census Tract 102, Bibb County, Georgia",1964
188,1500000US130210102003,130210102003,"Block Group 3, Census Tract 102, Bibb County, Georgia",1939-
189,1500000US130210103001,130210103001,"Block Group 1, Census Tract 103, Bibb County, Georgia",1942
190,1500000US130210104001,130210104001,"Block Group 1, Census Tract 104, Bibb County, Georgia",1939-
191,1500000US130210104002,130210104002,"Block Group 2, Census Tract 104, Bibb County, Georgia",1958
192,1500000US130210104003,130210104003,"Block Group 3, Census Tract 104, Bibb County, Georgia",1959
193,1500000US130210104004,130210104004,"Block Group 4, Census Tract 104, Bibb County, Georgia",1957
194,1500000US130210105001,130210105001,"Block Group 1, Census Tract 105, Bibb County, Georgia",1951
195,1500000US130210105002,130210105002,"Block Group 2, Census Tract 105, Bibb County, Georgia",2003
196,1500000US130210108001,130210108001,"Block Group 1, Census Tract 108, Bibb County, Georgia",1939-
197,1500000US130210110001,130210110001,"Block Group 1, Census Tract 110, Bibb County, Georgia",1947
198,1500000US130210110002,130210110002,"Block Group 2, Census Tract 110, Bibb County, Georgia",1952
199,1500000US130210110003,130210110003,"Block Group 3, Census Tract 110, Bibb County, Georgia",1948
200,1500000US130210110004,130210110004,"Block Group 4, Census Tract 110, Bibb County, Georgia",1982
201,1500000US130210110005,130210110005,"Block Group 5, Census Tract 110, Bibb County, Georgia",1977
202,1500000US130210111001,130210111001,"Block Group 1, Census Tract 111, Bibb County, Georgia",1962
203,1500000US130210111002,130210111002,"Block Group 2, Census Tract 111, Bibb County, Georgia",1963
204,1500000US130210111003,130210111003,"Block Group 3, Census Tract 111, Bibb County, Georgia",1956
205,1500000US130210115001,130210115001,"Block Group 1, Census Tract 115, Bibb County, Georgia",1956
206,1500000US130210115002,130210115002,"Block Group 2, Census Tract 115, Bibb County, Georgia",1954
207,1500000US130210117011,130210117011,"Block Group 1, Census Tract 117.01, Bibb County, Georgia",1972
208,1500000US130210117012,130210117012,"Block Group 2, Census Tract 117.01, Bibb County, Georgia",1961
209,1500000US130210117021,130210117021,"Block Group 1, Census Tract 117.02, Bibb County, Georgia",1975
210,1500000US130210117022,130210117022,"Block Group 2, Census Tract 117.02, Bibb County, Georgia",1961
211,1500000US130210117023,130210117023,"Block Group 3, Census Tract 117.02, Bibb County, Georgia",1969
212,1500000US130210117024,130210117024,"Block Group 4, Census Tract 117.02, Bibb County, Georgia",1967
213,1500000US130210117025,130210117025,"Block Group 5, Census Tract 117.02, Bibb County, Georgia",1967
214,1500000US130210117026,130210117026,"Block Group 6, Census Tract 117.02, Bibb County, Georgia",1964
215,1500000US130210118001,130210118001,"Block Group 1, Census Tract 118, Bibb County, Georgia",1963
216,1500000US130210118002,130210118002,"Block Group 2, Census Tract 118, Bibb County, Georgia",1947
217,1500000US130210118003,130210118003,"Block Group 3, Census Tract 118, Bibb County, Georgia",1961
218,1500000US130210118004,130210118004,"Block Group 4, Census Tract 118, Bibb County, Georgia",1957
219,1500000US130210119001,130210119001,"Block Group 1, Census Tract 119, Bibb County, Georgia",1982
220,1500000US130210119002,130210119002,"Block Group 2, Census Tract 119, Bibb County, Georgia",1956
221,1500000US130210119003,130210119003,"Block Group 3, Census Tract 119, Bibb County, Georgia",1952
222,1500000US130210120001,130210120001,"Block Group 1, Census Tract 120, Bibb County, Georgia",1972
223,1500000US130210120002,130210120002,"Block Group 2, Census Tract 120, Bibb County, Georgia",1975
224,1500000US130210120003,130210120003,"Block Group 3, Census Tract 120, Bibb County, Georgia",1959
225,1500000US130210120004,130210120004,"Block Group 4, Census Tract 120, Bibb County, Georgia",1968
226,1500000US130210121011,130210121011,"Block Group 1, Census Tract 121.01, Bibb County, Georgia",1981
227,1500000US130210121021,130210121021,"Block Group 1, Census Tract 121.02, Bibb County, Georgia",1974
228,1500000US130210121022,130210121022,"Block Group 2, Census Tract 121.02, Bibb County, Georgia",1988
229,1500000US130210121023,130210121023,"Block Group 3, Census Tract 121.02, Bibb County, Georgia",1972
230,1500000US130210122001,130210122001,"Block Group 1, Census Tract 122, Bibb County, Georgia",1963
231,1500000US130210122002,130210122002,"Block Group 2, Census Tract 122, Bibb County, Georgia",1960
232,1500000US130210123001,130210123001,"Block Group 1, Census Tract 123, Bibb County, Georgia",1965
233,1500000US130210123002,130210123002,"Block Group 2, Census Tract 123, Bibb County, Georgia",1952
234,1500000US130210123003,130210123003,"Block Group 3, Census Tract 123, Bibb County, Georgia",1953
235,1500000US130210124001,130210124001,"Block Group 1, Census Tract 124, Bibb County, Georgia",1968
236,1500000US130210124002,130210124002,"Block Group 2, Census Tract 124, Bibb County, Georgia",1960
237,1500000US130210124003,130210124003,"Block Group 3, Census Tract 124, Bibb County, Georgia",1958
238,1500000US130210124004,130210124004,"Block Group 4, Census Tract 124, Bibb County, Georgia",1966
239,1500000US130210125001,130210125001,"Block Group 1, Census Tract 125, Bibb County, Georgia",1955
240,1500000US130210125002,130210125002,"Block Group 2, Census Tract 125, Bibb County, Georgia",1974
241,1500000US130210125003,130210125003,"Block Group 3, Census Tract 125, Bibb County, Georgia",1965
242,1500000US130210126001,130210126001,"Block Group 1, Census Tract 126, Bibb County, Georgia",1961
243,1500000US130210126002,130210126002,"Block Group 2, Census Tract 126, Bibb County, Georgia",1962
244,1500000US130210126003,130210126003,"Block Group 3, Census Tract 126, Bibb County, Georgia",1958
245,1500000US130210126004,130210126004,"Block Group 4, Census Tract 126, Bibb County, Georgia",1958
246,1500000US130210127001,130210127001,"Block Group 1, Census Tract 127, Bibb County, Georgia",1962
247,1500000US130210127002,130210127002,"Block Group 2, Census Tract 127, Bibb County, Georgia",1957
248,1500000US130210127003,130210127003,"Block Group 3, Census Tract 127, Bibb County, Georgia",1949
249,1500000US130210128001,130210128001,"Block Group 1, Census Tract 128, Bibb County, Georgia",1956
250,1500000US130210128002,130210128002,"Block Group 2, Census Tract 128, Bibb County, Georgia",1957
251,1500000US130210128003,130210128003,"Block Group 3, Census Tract 128, Bibb County, Georgia",1966
252,1500000US130210129001,130210129001,"Block Group 1, Census Tract 129, Bibb County, Georgia",1957
253,1500000US130210129002,130210129002,"Block Group 2, Census Tract 129, Bibb County, Georgia",1958
254,1500000US130210131011,130210131011,"Block Group 1, Census Tract 131.01, Bibb County, Georgia",1966
255,1500000US130210131012,130210131012,"Block Group 2, Census Tract 131.01, Bibb County, Georgia",1970
256,1500000US130210131013,130210131013,"Block Group 3, Census Tract 131.01, Bibb County, Georgia",1971
257,1500000US130210131021,130210131021,"Block Group 1, Census Tract 131.02, Bibb County, Georgia",1959
258,1500000US130210131022,130210131022,"Block Group 2, Census Tract 131.02, Bibb County, Georgia",1975
259,1500000US130210131023,130210131023,"Block Group 3, Census Tract 131.02, Bibb County, Georgia",1975
260,1500000US130210131024,130210131024,"Block Group 4, Census Tract 131.02, Bibb County, Georgia",1992
261,1500000US130210132011,130210132011,"Block Group 1, Census Tract 132.01, Bibb County, Georgia",1982
262,1500000US130210132012,130210132012,"Block Group 2, Census Tract 132.01, Bibb County, Georgia",1992
263,1500000US130210132013,130210132013,"Block Group 3, Census Tract 132.01, Bibb County, Georgia",1975
264,1500000US130210132014,130210132014,"Block Group 4, Census Tract 132.01, Bibb County, Georgia",1982
265,1500000US130210132021,130210132021,"Block Group 1, Census Tract 132.02, Bibb County, Georgia",1970
266,1500000US130210132022,130210132022,"Block Group 2, Census Tract 132.02, Bibb County, Georgia",1976
267,1500000US130210132023,130210132023,"Block Group 3, Census Tract 132.02, Bibb County, Georgia",1967
268,1500000US130210133021,130210133021,"Block Group 1, Census Tract 133.02, Bibb County, Georgia",1970
269,1500000US130210133022,130210133022,"Block Group 2, Census Tract 133.02, Bibb County, Georgia",1970
270,1500000US130210133023,130210133023,"Block Group 3, Census Tract 133.02, Bibb County, Georgia",1971
271,1500000US130210133024,130210133024,"Block Group 4, Census Tract 133.02, Bibb County, Georgia",1976
272,1500000US130210134071,130210134071,"Block Group 1, Census Tract 134.07, Bibb County, Georgia",1978
273,1500000US130210134072,130210134072,"Block Group 2, Census Tract 134.07, Bibb County, Georgia",1988
274,1500000US130210134073,130210134073,"Block Group 3, Census Tract 134.07, Bibb County, Georgia",1974
275,1500000US130210134081,130210134081,"Block Group 1, Census Tract 134.08, Bibb County, Georgia",1993
276,1500000US130210134082,130210134082,"Block Group 2, Census Tract 134.08, Bibb County, Georgia",1983
277,1500000US130210134091,130210134091,"Block Group 1, Census Tract 134.09, Bibb County, Georgia",1985
278,1500000US130210134092,130210134092,"Block Group 2, Census Tract 134.09, Bibb County, Georgia",2001
279,1500000US130210134101,130210134101,"Block Group 1, Census Tract 134.10, Bibb County, Georgia",1986
280,1500000US130210134102,130210134102,"Block Group 2, Census Tract 134.10, Bibb County, Georgia",1994
281,1500000US130210134103,130210134103,"Block Group 3, Census Tract 134.10, Bibb County, Georgia",1994
282,1500000US130210134111,130210134111,"Block Group 1, Census Tract 134.11, Bibb County, Georgia",1995
283,1500000US130210134112,130210134112,"Block Group 2, Census Tract 134.11, Bibb County, Georgia",2001
284,1500000US130210135021,130210135021,"Block Group 1, Census Tract 135.02, Bibb County, Georgia",1988
285,1500000US130210135022,130210135022,"Block Group 2, Census Tract 135.02, Bibb County, Georgia",1982
286,1500000US130210135031,130210135031,"Block Group 1, Census Tract 135.03, Bibb County, Georgia",1986
287,1500000US130210135041,130210135041,"Block Group 1, Census Tract 135.04, Bibb County, Georgia",1992
288,1500000US130210135042,130210135042,"Block Group 2, Census Tract 135.04, Bibb County, Georgia",1991
289,1500000US130210135043,130210135043,"Block Group 3, Census Tract 135.04, Bibb County, Georgia",1989
290,1500000US130210135044,130210135044,"Block Group 4, Census Tract 135.04, Bibb County, Georgia",1987
291,1500000US130210136031,130210136031,"Block Group 1, Census Tract 136.03, Bibb County, Georgia",1990
292,1500000US130210136032,130210136032,"Block Group 2, Census Tract 136.03, Bibb County, Georgia",1996
293,1500000US130210136041,130210136041,"Block Group 1, Census Tract 136.04, Bibb County, Georgia",1992
294,1500000US130210136042,130210136042,"Block Group 2, Census Tract 136.04, Bibb County, Georgia",1984
295,1500000US130210136043,130210136043,"Block Group 3, Census Tract 136.04, Bibb County, Georgia",1991
296,1500000US130210136051,130210136051,"Block Group 1, Census Tract 136.05, Bibb County, Georgia",1997
297,1500000US130210136052,130210136052,"Block Group 2, Census Tract 136.05, Bibb County, Georgia",1996
298,1500000US130210136053,130210136053,"Block Group 3, Census Tract 136.05, Bibb County, Georgia",1984
299,1500000US130210136061,130210136061,"Block Group 1, Census Tract 136.06, Bibb County, Georgia",1991
300,1500000US130210136062,130210136062,"Block Group 2, Census Tract 136.06, Bibb County, Georgia",1987
301,1500000US130210136063,130210136063,"Block Group 3, Census Tract 136.06, Bibb County, Georgia",1994
302,1500000US130210136064,130210136064,"Block Group 4, Census Tract 136.06, Bibb County, Georgia",1997
303,1500000US130210137001,130210137001,"Block Group 1, Census Tract 137, Bibb County, Georgia",1939-
304,1500000US130210137002,130210137002,"Block Group 2, Census Tract 137, Bibb County, Georgia",1953
305,1500000US130210137003,130210137003,"Block Group 3, Census Tract 137, Bibb County, Georgia",1966
306,1500000US130210138001,130210138001,"Block Group 1, Census Tract 138, Bibb County, Georgia",1961
307,1500000US130210138002,130210138002,"Block Group 2, Census Tract 138, Bibb County, Georgia",1971
308,1500000US130210139001,130210139001,"Block Group 1, Census Tract 139, Bibb County, Georgia",1957
309,1500000US130210139002,130210139002,"Block Group 2, Census Tract 139, Bibb County, Georgia",1977
310,1500000US130237901001,130237901001,"Block Group 1, Census Tract 7901, Bleckley County, Georgia",1986
311,1500000US130237901002,130237901002,"Block Group 2, Census Tract 7901, Bleckley County, Georgia",1988
312,1500000US130237902001,130237902001,"Block Group 1, Census Tract 7902, Bleckley County, Georgia",1974
313,1500000US130237902002,130237902002,"Block Group 2, Census Tract 7902, Bleckley County, Georgia",1966
314,1500000US130237903001,130237903001,"Block Group 1, Census Tract 7903, Bleckley County, Georgia",1987
315,1500000US130237903002,130237903002,"Block Group 2, Census Tract 7903, Bleckley County, Georgia",1978
316,1500000US130237903003,130237903003,"Block Group 3, Census Tract 7903, Bleckley County, Georgia",1974
317,1500000US130237903004,130237903004,"Block Group 4, Census Tract 7903, Bleckley County, Georgia",1964
318,1500000US130259601001,130259601001,"Block Group 1, Census Tract 9601, Brantley County, Georgia",1995
319,1500000US130259601002,130259601002,"Block Group 2, Census Tract 9601, Brantley County, Georgia",1991
320,1500000US130259601003,130259601003,"Block Group 3, Census Tract 9601, Brantley County, Georgia",1998
321,1500000US130259602001,130259602001,"Block Group 1, Census Tract 9602, Brantley County, Georgia",1992
322,1500000US130259602002,130259602002,"Block Group 2, Census Tract 9602, Brantley County, Georgia",1988
323,1500000US130259602003,130259602003,"Block Group 3, Census Tract 9602, Brantley County, Georgia",1991
324,1500000US130259603001,130259603001,"Block Group 1, Census Tract 9603, Brantley County, Georgia",1991
325,1500000US130259603002,130259603002,"Block Group 2, Census Tract 9603, Brantley County, Georgia",1986
326,1500000US130259603003,130259603003,"Block Group 3, Census Tract 9603, Brantley County, Georgia",1978
327,1500000US130279602001,130279602001,"Block Group 1, Census Tract 9602, Brooks County, Georgia",1978
328,1500000US130279602002,130279602002,"Block Group 2, Census Tract 9602, Brooks County, Georgia",1989
329,1500000US130279603001,130279603001,"Block Group 1, Census Tract 9603, Brooks County, Georgia",1996
330,1500000US130279603002,130279603002,"Block Group 2, Census Tract 9603, Brooks County, Georgia",1988
331,1500000US130279603003,130279603003,"Block Group 3, Census Tract 9603, Brooks County, Georgia",1993
332,1500000US130279603004,130279603004,"Block Group 4, Census Tract 9603, Brooks County, Georgia",1993
333,1500000US130279604001,130279604001,"Block Group 1, Census Tract 9604, Brooks County, Georgia",1991
334,1500000US130279604002,130279604002,"Block Group 2, Census Tract 9604, Brooks County, Georgia",1982
335,1500000US130279604003,130279604003,"Block Group 3, Census Tract 9604, Brooks County, Georgia",1951
336,1500000US130279605001,130279605001,"Block Group 1, Census Tract 9605, Brooks County, Georgia",1971
337,1500000US130279605002,130279605002,"Block Group 2, Census Tract 9605, Brooks County, Georgia",1968
338,1500000US130279605003,130279605003,"Block Group 3, Census Tract 9605, Brooks County, Georgia",1977
339,1500000US130279606001,130279606001,"Block Group 1, Census Tract 9606, Brooks County, Georgia",1983
340,1500000US130279606002,130279606002,"Block Group 2, Census Tract 9606, Brooks County, Georgia",1987
341,1500000US130279606003,130279606003,"Block Group 3, Census Tract 9606, Brooks County, Georgia",1981
342,1500000US130299201011,130299201011,"Block Group 1, Census Tract 9201.01, Bryan County, Georgia",1985
343,1500000US130299201012,130299201012,"Block Group 2, Census Tract 9201.01, Bryan County, Georgia",1990
344,1500000US130299201021,130299201021,"Block Group 1, Census Tract 9201.02, Bryan County, Georgia",1984
345,1500000US130299201022,130299201022,"Block Group 2, Census Tract 9201.02, Bryan County, Georgia",1997
346,1500000US130299201023,130299201023,"Block Group 3, Census Tract 9201.02, Bryan County, Georgia",1981
347,1500000US130299203011,130299203011,"Block Group 1, Census Tract 9203.01, Bryan County, Georgia",1990
348,1500000US130299203031,130299203031,"Block Group 1, Census Tract 9203.03, Bryan County, Georgia",2003
349,1500000US130299203032,130299203032,"Block Group 2, Census Tract 9203.03, Bryan County, Georgia",1983
350,1500000US130299203051,130299203051,"Block Group 1, Census Tract 9203.05, Bryan County, Georgia",2000
351,1500000US130299203052,130299203052,"Block Group 2, Census Tract 9203.05, Bryan County, Georgia",1992
352,1500000US130299203061,130299203061,"Block Group 1, Census Tract 9203.06, Bryan County, Georgia",1991
353,1500000US130299203062,130299203062,"Block Group 2, Census Tract 9203.06, Bryan County, Georgia",2002
354,1500000US130299203063,130299203063,"Block Group 3, Census Tract 9203.06, Bryan County, Georgia",1988
355,1500000US130299800001,130299800001,"Block Group 1, Census Tract 9800, Bryan County, Georgia",-
356,1500000US130311101001,130311101001,"Block Group 1, Census Tract 1101, Bulloch County, Georgia",1993
357,1500000US130311101002,130311101002,"Block Group 2, Census Tract 1101, Bulloch County, Georgia",1990
358,1500000US130311101003,130311101003,"Block Group 3, Census Tract 1101, Bulloch County, Georgia",1991
359,1500000US130311102001,130311102001,"Block Group 1, Census Tract 1102, Bulloch County, Georgia",1989
360,1500000US130311102002,130311102002,"Block Group 2, Census Tract 1102, Bulloch County, Georgia",1994
361,1500000US130311102003,130311102003,"Block Group 3, Census Tract 1102, Bulloch County, Georgia",1969
362,1500000US130311102004,130311102004,"Block Group 4, Census Tract 1102, Bulloch County, Georgia",1974
363,1500000US130311102005,130311102005,"Block Group 5, Census Tract 1102, Bulloch County, Georgia",1976
364,1500000US130311102006,130311102006,"Block Group 6, Census Tract 1102, Bulloch County, Georgia",1980
365,1500000US130311103001,130311103001,"Block Group 1, Census Tract 1103, Bulloch County, Georgia",1995
366,1500000US130311103002,130311103002,"Block Group 2, Census Tract 1103, Bulloch County, Georgia",1992
367,1500000US130311103003,130311103003,"Block Group 3, Census Tract 1103, Bulloch County, Georgia",1986
368,1500000US130311103004,130311103004,"Block Group 4, Census Tract 1103, Bulloch County, Georgia",1994
369,1500000US130311104011,130311104011,"Block Group 1, Census Tract 1104.01, Bulloch County, Georgia",1957
370,1500000US130311104012,130311104012,"Block Group 2, Census Tract 1104.01, Bulloch County, Georgia",1998
371,1500000US130311104013,130311104013,"Block Group 3, Census Tract 1104.01, Bulloch County, Georgia",1974
372,1500000US130311104031,130311104031,"Block Group 1, Census Tract 1104.03, Bulloch County, Georgia",2002
373,1500000US130311104032,130311104032,"Block Group 2, Census Tract 1104.03, Bulloch County, Georgia",2001
374,1500000US130311104033,130311104033,"Block Group 3, Census Tract 1104.03, Bulloch County, Georgia",1998
375,1500000US130311104041,130311104041,"Block Group 1, Census Tract 1104.04, Bulloch County, Georgia",-
376,1500000US130311104042,130311104042,"Block Group 2, Census Tract 1104.04, Bulloch County, Georgia",2000
377,1500000US130311104043,130311104043,"Block Group 3, Census Tract 1104.04, Bulloch County, Georgia",1997
378,1500000US130311105001,130311105001,"Block Group 1, Census Tract 1105, Bulloch County, Georgia",1953
379,1500000US130311105002,130311105002,"Block Group 2, Census Tract 1105, Bulloch County, Georgia",1956
