,ID,ID2,GEOGRAPHY,T,NO_HIGHSCHOOL,HIGHSCHOOL_GED,SOMECOLLEGE,PROFESSIONALDEGREE,PCT_NO_HIGHSCHOOL,PCT_HIGHSCHOOL_GED,PCT_SOMECOLLEGE,PCT_PROFESSIONALDEGREE
152,1500000US130159610003,130159610003,"Block Group 3, Census Tract 9610, Bartow County, Georgia",1847,277,587,423,560,14.9972929074,31.7812669193,22.9020032485,30.3194369247
153,1500000US130159610004,130159610004,"Block Group 4, Census Tract 9610, Bartow County, Georgia",1604,166,826,262,336,10.349127182,51.4962593516,16.3341645885,20.9476309227
154,1500000US130179601001,130179601001,"Block Group 1, Census Tract 9601, Ben Hill County, Georgia",1806,358,821,244,362,19.8228128461,45.4595791805,13.5105204873,20.0442967885
155,1500000US130179602001,130179602001,"Block Group 1, Census Tract 9602, Ben Hill County, Georgia",1217,218,470,317,212,17.9129005752,38.6195562859,26.0476581758,17.419884963
156,1500000US130179603001,130179603001,"Block Group 1, Census Tract 9603, Ben Hill County, Georgia",714,78,329,174,133,10.9243697479,46.0784313725,24.3697478992,18.6274509804
157,1500000US130179603002,130179603002,"Block Group 2, Census Tract 9603, Ben Hill County, Georgia",424,122,62,145,95,28.7735849057,14.6226415094,34.1981132075,22.4056603774
158,1500000US130179603003,130179603003,"Block Group 3, Census Tract 9603, Ben Hill County, Georgia",498,60,184,242,12,12.0481927711,36.9477911647,48.59437751,2.40963855422
159,1500000US130179603004,130179603004,"Block Group 4, Census Tract 9603, Ben Hill County, Georgia",372,70,197,85,20,18.8172043011,52.9569892473,22.8494623656,5.37634408602
160,1500000US130179604001,130179604001,"Block Group 1, Census Tract 9604, Ben Hill County, Georgia",907,320,331,183,73,35.2811466373,36.4939360529,20.1764057332,8.04851157663
161,1500000US130179604002,130179604002,"Block Group 2, Census Tract 9604, Ben Hill County, Georgia",608,190,188,141,89,31.25,30.9210526316,23.1907894737,14.6381578947
162,1500000US130179604003,130179604003,"Block Group 3, Census Tract 9604, Ben Hill County, Georgia",151,71,59,14,7,47.0198675497,39.0728476821,9.27152317881,4.6357615894
163,1500000US130179604004,130179604004,"Block Group 4, Census Tract 9604, Ben Hill County, Georgia",550,164,196,118,72,29.8181818182,35.6363636364,21.4545454545,13.0909090909
164,1500000US130179605001,130179605001,"Block Group 1, Census Tract 9605, Ben Hill County, Georgia",922,45,270,211,396,4.88069414317,29.284164859,22.885032538,42.9501084599
165,1500000US130179605002,130179605002,"Block Group 2, Census Tract 9605, Ben Hill County, Georgia",840,97,343,151,249,11.5476190476,40.8333333333,17.9761904762,29.6428571429
166,1500000US130179605003,130179605003,"Block Group 3, Census Tract 9605, Ben Hill County, Georgia",1122,223,557,75,267,19.8752228164,49.6434937611,6.68449197861,23.7967914439
167,1500000US130179605004,130179605004,"Block Group 4, Census Tract 9605, Ben Hill County, Georgia",482,86,351,0,45,17.8423236515,72.8215767635,0.0,9.33609958506
168,1500000US130179605005,130179605005,"Block Group 5, Census Tract 9605, Ben Hill County, Georgia",753,202,386,20,145,26.8260292165,51.2616201859,2.65604249668,19.2563081009
169,1500000US130199701001,130199701001,"Block Group 1, Census Tract 9701, Berrien County, Georgia",606,124,176,161,145,20.4620462046,29.0429042904,26.5676567657,23.9273927393
170,1500000US130199701002,130199701002,"Block Group 2, Census Tract 9701, Berrien County, Georgia",598,121,254,120,103,20.2341137124,42.474916388,20.0668896321,17.2240802676
171,1500000US130199702001,130199702001,"Block Group 1, Census Tract 9702, Berrien County, Georgia",1189,339,408,250,192,28.5113540791,34.3145500421,21.0260723297,16.1480235492
172,1500000US130199702002,130199702002,"Block Group 2, Census Tract 9702, Berrien County, Georgia",1328,322,603,140,258,24.2469879518,45.406626506,10.5421686747,19.4277108434
173,1500000US130199703001,130199703001,"Block Group 1, Census Tract 9703, Berrien County, Georgia",749,74,369,125,181,9.87983978638,49.2656875834,16.6889185581,24.1655540721
174,1500000US130199703002,130199703002,"Block Group 2, Census Tract 9703, Berrien County, Georgia",880,45,371,110,354,5.11363636364,42.1590909091,12.5,40.2272727273
175,1500000US130199703003,130199703003,"Block Group 3, Census Tract 9703, Berrien County, Georgia",590,112,306,73,99,18.9830508475,51.8644067797,12.3728813559,16.7796610169
176,1500000US130199704001,130199704001,"Block Group 1, Census Tract 9704, Berrien County, Georgia",617,91,145,160,209,14.7487844408,23.5008103728,25.9319286872,33.8735818476
177,1500000US130199704002,130199704002,"Block Group 2, Census Tract 9704, Berrien County, Georgia",576,197,151,89,131,34.2013888889,26.2152777778,15.4513888889,22.7430555556
178,1500000US130199704003,130199704003,"Block Group 3, Census Tract 9704, Berrien County, Georgia",774,257,373,103,41,33.2041343669,48.1912144703,13.3074935401,5.29715762274
179,1500000US130199705001,130199705001,"Block Group 1, Census Tract 9705, Berrien County, Georgia",537,175,169,147,46,32.5884543762,31.4711359404,27.374301676,8.56610800745
180,1500000US130199705002,130199705002,"Block Group 2, Census Tract 9705, Berrien County, Georgia",1944,254,779,397,492,13.0658436214,40.0720164609,20.4218106996,25.3086419753
181,1500000US130199706001,130199706001,"Block Group 1, Census Tract 9706, Berrien County, Georgia",750,58,300,110,282,7.73333333333,40.0,14.6666666667,37.6
182,1500000US130199706002,130199706002,"Block Group 2, Census Tract 9706, Berrien County, Georgia",1110,127,291,273,419,11.4414414414,26.2162162162,24.5945945946,37.7477477477
183,1500000US130199706003,130199706003,"Block Group 3, Census Tract 9706, Berrien County, Georgia",495,89,147,151,108,17.9797979798,29.696969697,30.5050505051,21.8181818182
184,1500000US130210101001,130210101001,"Block Group 1, Census Tract 101, Bibb County, Georgia",308,71,102,121,14,23.0519480519,33.1168831169,39.2857142857,4.54545454545
185,1500000US130210101002,130210101002,"Block Group 2, Census Tract 101, Bibb County, Georgia",520,172,214,61,54,33.0769230769,41.1538461538,11.7307692308,10.3846153846
186,1500000US130210102001,130210102001,"Block Group 1, Census Tract 102, Bibb County, Georgia",250,103,72,57,18,41.2,28.8,22.8,7.2
187,1500000US130210102002,130210102002,"Block Group 2, Census Tract 102, Bibb County, Georgia",494,56,195,93,140,11.3360323887,39.4736842105,18.8259109312,28.3400809717
188,1500000US130210102003,130210102003,"Block Group 3, Census Tract 102, Bibb County, Georgia",680,67,189,87,321,9.85294117647,27.7941176471,12.7941176471,47.2058823529
189,1500000US130210103001,130210103001,"Block Group 1, Census Tract 103, Bibb County, Georgia",536,91,244,74,103,16.9776119403,45.5223880597,13.8059701493,19.2164179104
190,1500000US130210104001,130210104001,"Block Group 1, Census Tract 104, Bibb County, Georgia",325,58,153,100,14,17.8461538462,47.0769230769,30.7692307692,4.30769230769
191,1500000US130210104002,130210104002,"Block Group 2, Census Tract 104, Bibb County, Georgia",289,117,84,57,22,40.4844290657,29.0657439446,19.723183391,7.6124567474
192,1500000US130210104003,130210104003,"Block Group 3, Census Tract 104, Bibb County, Georgia",391,114,161,56,60,29.1560102302,41.1764705882,14.3222506394,15.3452685422
193,1500000US130210104004,130210104004,"Block Group 4, Census Tract 104, Bibb County, Georgia",476,183,203,61,29,38.4453781513,42.6470588235,12.8151260504,6.09243697479
194,1500000US130210105001,130210105001,"Block Group 1, Census Tract 105, Bibb County, Georgia",582,199,217,134,28,34.1924398625,37.2852233677,23.0240549828,4.81099656357
195,1500000US130210105002,130210105002,"Block Group 2, Census Tract 105, Bibb County, Georgia",231,71,77,63,20,30.7359307359,33.3333333333,27.2727272727,8.65800865801
196,1500000US130210108001,130210108001,"Block Group 1, Census Tract 108, Bibb County, Georgia",1052,18,92,291,616,1.71102661597,8.74524714829,27.6615969582,58.5551330798
197,1500000US130210110001,130210110001,"Block Group 1, Census Tract 110, Bibb County, Georgia",431,0,80,121,230,0.0,18.5614849188,28.0742459397,53.3642691415
198,1500000US130210110002,130210110002,"Block Group 2, Census Tract 110, Bibb County, Georgia",826,238,200,98,283,28.813559322,24.2130750605,11.8644067797,34.2615012107
199,1500000US130210110003,130210110003,"Block Group 3, Census Tract 110, Bibb County, Georgia",392,0,20,106,266,0.0,5.10204081633,27.0408163265,67.8571428571
200,1500000US130210110004,130210110004,"Block Group 4, Census Tract 110, Bibb County, Georgia",653,251,146,39,217,38.4379785605,22.3583460949,5.97243491577,33.2312404288
201,1500000US130210110005,130210110005,"Block Group 5, Census Tract 110, Bibb County, Georgia",616,23,228,127,238,3.73376623377,37.012987013,20.6168831169,38.6363636364
202,1500000US130210111001,130210111001,"Block Group 1, Census Tract 111, Bibb County, Georgia",635,188,282,146,19,29.6062992126,44.4094488189,22.9921259843,2.99212598425
203,1500000US130210111002,130210111002,"Block Group 2, Census Tract 111, Bibb County, Georgia",340,87,152,65,36,25.5882352941,44.7058823529,19.1176470588,10.5882352941
204,1500000US130210111003,130210111003,"Block Group 3, Census Tract 111, Bibb County, Georgia",258,109,91,34,24,42.2480620155,35.2713178295,13.1782945736,9.3023255814
205,1500000US130210115001,130210115001,"Block Group 1, Census Tract 115, Bibb County, Georgia",414,122,253,31,8,29.4685990338,61.1111111111,7.48792270531,1.93236714976
206,1500000US130210115002,130210115002,"Block Group 2, Census Tract 115, Bibb County, Georgia",491,278,164,44,5,56.6191446029,33.4012219959,8.96130346232,1.0183299389
207,1500000US130210117011,130210117011,"Block Group 1, Census Tract 117.01, Bibb County, Georgia",755,78,378,188,97,10.3311258278,50.0662251656,24.9006622517,12.8476821192
208,1500000US130210117012,130210117012,"Block Group 2, Census Tract 117.01, Bibb County, Georgia",856,90,354,228,184,10.5140186916,41.3551401869,26.6355140187,21.4953271028
209,1500000US130210117021,130210117021,"Block Group 1, Census Tract 117.02, Bibb County, Georgia",379,78,122,76,103,20.580474934,32.1899736148,20.0527704485,27.1767810026
210,1500000US130210117022,130210117022,"Block Group 2, Census Tract 117.02, Bibb County, Georgia",565,123,244,130,68,21.7699115044,43.185840708,23.0088495575,12.0353982301
211,1500000US130210117023,130210117023,"Block Group 3, Census Tract 117.02, Bibb County, Georgia",637,275,222,56,84,43.1711145997,34.8508634223,8.79120879121,13.1868131868
212,1500000US130210117024,130210117024,"Block Group 4, Census Tract 117.02, Bibb County, Georgia",462,112,187,140,23,24.2424242424,40.4761904762,30.303030303,4.97835497835
213,1500000US130210117025,130210117025,"Block Group 5, Census Tract 117.02, Bibb County, Georgia",504,94,237,142,31,18.6507936508,47.0238095238,28.1746031746,6.15079365079
214,1500000US130210117026,130210117026,"Block Group 6, Census Tract 117.02, Bibb County, Georgia",541,109,180,82,150,20.1478743068,33.2717190388,15.157116451,27.7264325323
215,1500000US130210118001,130210118001,"Block Group 1, Census Tract 118, Bibb County, Georgia",803,52,210,241,284,6.47571606476,26.1519302615,30.0124533001,35.3673723537
216,1500000US130210118002,130210118002,"Block Group 2, Census Tract 118, Bibb County, Georgia",580,15,80,121,352,2.58620689655,13.7931034483,20.8620689655,60.6896551724
217,1500000US130210118003,130210118003,"Block Group 3, Census Tract 118, Bibb County, Georgia",270,46,36,65,104,17.037037037,13.3333333333,24.0740740741,38.5185185185
218,1500000US130210118004,130210118004,"Block Group 4, Census Tract 118, Bibb County, Georgia",758,39,160,147,412,5.14511873351,21.1081794195,19.3931398417,54.3535620053
219,1500000US130210119001,130210119001,"Block Group 1, Census Tract 119, Bibb County, Georgia",419,158,167,58,36,37.7088305489,39.8568019093,13.8424821002,8.59188544153
220,1500000US130210119002,130210119002,"Block Group 2, Census Tract 119, Bibb County, Georgia",603,7,135,234,220,1.16086235489,22.3880597015,38.8059701493,36.4842454395
221,1500000US130210119003,130210119003,"Block Group 3, Census Tract 119, Bibb County, Georgia",352,11,93,128,120,3.125,26.4204545455,36.3636363636,34.0909090909
222,1500000US130210120001,130210120001,"Block Group 1, Census Tract 120, Bibb County, Georgia",727,32,299,198,176,4.40165061898,41.1279229711,27.235213205,24.2090784044
223,1500000US130210120002,130210120002,"Block Group 2, Census Tract 120, Bibb County, Georgia",506,14,117,116,239,2.76679841897,23.1225296443,22.9249011858,47.233201581
224,1500000US130210120003,130210120003,"Block Group 3, Census Tract 120, Bibb County, Georgia",972,45,161,114,586,4.62962962963,16.5637860082,11.7283950617,60.2880658436
225,1500000US130210120004,130210120004,"Block Group 4, Census Tract 120, Bibb County, Georgia",944,13,134,290,470,1.37711864407,14.1949152542,30.7203389831,49.7881355932
226,1500000US130210121011,130210121011,"Block Group 1, Census Tract 121.01, Bibb County, Georgia",1329,45,191,233,830,3.38600451467,14.3717080512,17.5319789315,62.4529721595
227,1500000US130210121021,130210121021,"Block Group 1, Census Tract 121.02, Bibb County, Georgia",1208,116,314,432,346,9.60264900662,25.9933774834,35.761589404,28.642384106
228,1500000US130210121022,130210121022,"Block Group 2, Census Tract 121.02, Bibb County, Georgia",1606,171,279,168,931,10.6475716065,17.3723536737,10.4607721046,57.9701120797
229,1500000US130210121023,130210121023,"Block Group 3, Census Tract 121.02, Bibb County, Georgia",764,16,233,212,289,2.0942408377,30.497382199,27.7486910995,37.8272251309
230,1500000US130210122001,130210122001,"Block Group 1, Census Tract 122, Bibb County, Georgia",473,115,275,55,28,24.3128964059,58.1395348837,11.6279069767,5.91966173362
231,1500000US130210122002,130210122002,"Block Group 2, Census Tract 122, Bibb County, Georgia",950,99,387,131,315,10.4210526316,40.7368421053,13.7894736842,33.1578947368
232,1500000US130210123001,130210123001,"Block Group 1, Census Tract 123, Bibb County, Georgia",448,131,158,113,46,29.2410714286,35.2678571429,25.2232142857,10.2678571429
233,1500000US130210123002,130210123002,"Block Group 2, Census Tract 123, Bibb County, Georgia",227,36,73,46,72,15.859030837,32.1585903084,20.2643171806,31.718061674
234,1500000US130210123003,130210123003,"Block Group 3, Census Tract 123, Bibb County, Georgia",978,414,292,174,98,42.3312883436,29.8568507157,17.7914110429,10.0204498978
235,1500000US130210124001,130210124001,"Block Group 1, Census Tract 124, Bibb County, Georgia",859,276,346,173,64,32.1303841676,40.2793946449,20.1396973225,7.45052386496
236,1500000US130210124002,130210124002,"Block Group 2, Census Tract 124, Bibb County, Georgia",805,158,436,110,101,19.6273291925,54.1614906832,13.6645962733,12.5465838509
237,1500000US130210124003,130210124003,"Block Group 3, Census Tract 124, Bibb County, Georgia",589,100,315,126,42,16.9779286927,53.480475382,21.3921901528,7.13073005093
238,1500000US130210124004,130210124004,"Block Group 4, Census Tract 124, Bibb County, Georgia",533,88,240,162,43,16.5103189493,45.0281425891,30.3939962477,8.06754221388
239,1500000US130210125001,130210125001,"Block Group 1, Census Tract 125, Bibb County, Georgia",478,137,216,81,44,28.6610878661,45.1882845188,16.9456066946,9.2050209205
240,1500000US130210125002,130210125002,"Block Group 2, Census Tract 125, Bibb County, Georgia",774,155,291,148,180,20.0258397933,37.5968992248,19.1214470284,23.2558139535
241,1500000US130210125003,130210125003,"Block Group 3, Census Tract 125, Bibb County, Georgia",1001,479,335,92,95,47.8521478521,33.4665334665,9.19080919081,9.49050949051
242,1500000US130210126001,130210126001,"Block Group 1, Census Tract 126, Bibb County, Georgia",1015,153,420,216,226,15.0738916256,41.3793103448,21.2807881773,22.2660098522
243,1500000US130210126002,130210126002,"Block Group 2, Census Tract 126, Bibb County, Georgia",489,186,170,46,87,38.036809816,34.7648261759,9.40695296524,17.7914110429
244,1500000US130210126003,130210126003,"Block Group 3, Census Tract 126, Bibb County, Georgia",652,183,242,196,31,28.0674846626,37.1165644172,30.0613496933,4.75460122699
245,1500000US130210126004,130210126004,"Block Group 4, Census Tract 126, Bibb County, Georgia",640,77,292,179,92,12.03125,45.625,27.96875,14.375
246,1500000US130210127001,130210127001,"Block Group 1, Census Tract 127, Bibb County, Georgia",407,104,200,59,44,25.5528255528,49.14004914,14.4963144963,10.8108108108
247,1500000US130210127002,130210127002,"Block Group 2, Census Tract 127, Bibb County, Georgia",513,206,221,62,24,40.1559454191,43.0799220273,12.0857699805,4.6783625731
248,1500000US130210127003,130210127003,"Block Group 3, Census Tract 127, Bibb County, Georgia",324,84,104,54,82,25.9259259259,32.0987654321,16.6666666667,25.3086419753
249,1500000US130210128001,130210128001,"Block Group 1, Census Tract 128, Bibb County, Georgia",1120,437,426,229,28,39.0178571429,38.0357142857,20.4464285714,2.5
250,1500000US130210128002,130210128002,"Block Group 2, Census Tract 128, Bibb County, Georgia",623,332,178,98,15,53.290529695,28.5714285714,15.7303370787,2.4077046549
251,1500000US130210128003,130210128003,"Block Group 3, Census Tract 128, Bibb County, Georgia",224,46,82,71,25,20.5357142857,36.6071428571,31.6964285714,11.1607142857
252,1500000US130210129001,130210129001,"Block Group 1, Census Tract 129, Bibb County, Georgia",518,81,272,97,68,15.6370656371,52.5096525097,18.7258687259,13.1274131274
253,1500000US130210129002,130210129002,"Block Group 2, Census Tract 129, Bibb County, Georgia",667,254,238,128,38,38.0809595202,35.6821589205,19.1904047976,5.69715142429
254,1500000US130210131011,130210131011,"Block Group 1, Census Tract 131.01, Bibb County, Georgia",1619,472,714,322,111,29.1537986411,44.101297097,19.8888202594,6.85608400247
255,1500000US130210131012,130210131012,"Block Group 2, Census Tract 131.01, Bibb County, Georgia",891,230,373,214,68,25.8136924804,41.8630751964,24.0179573513,7.63187429854
256,1500000US130210131013,130210131013,"Block Group 3, Census Tract 131.01, Bibb County, Georgia",518,187,164,156,11,36.1003861004,31.6602316602,30.1158301158,2.12355212355
257,1500000US130210131021,130210131021,"Block Group 1, Census Tract 131.02, Bibb County, Georgia",413,122,172,97,22,29.5399515738,41.6464891041,23.4866828087,5.32687651332
258,1500000US130210131022,130210131022,"Block Group 2, Census Tract 131.02, Bibb County, Georgia",1057,260,561,142,94,24.5979186377,53.0747398297,13.4342478713,8.89309366131
259,1500000US130210131023,130210131023,"Block Group 3, Census Tract 131.02, Bibb County, Georgia",542,94,226,145,77,17.3431734317,41.6974169742,26.7527675277,14.2066420664
260,1500000US130210131024,130210131024,"Block Group 4, Census Tract 131.02, Bibb County, Georgia",415,94,137,146,38,22.6506024096,33.0120481928,35.1807228916,9.15662650602
